# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.03079E-04    -2.16     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   453   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  274         1.0130000000000001E+001         1.8725748624408300E-001         3.6032662733289524E+000         5.1251424195095350E+000        -2.0501079102787494E+000            0.000112           11.915323           11.395055           11.208663           10.481607           10.723576           10.258869            9.955299            9.619540            9.704964            9.284664            9.180425            8.920194            8.953919            0.000000
  275         1.0130000000000001E+001         2.0076802234814028E-001         3.6059684755904495E+000         5.1023925377727011E+000        -1.9854178489840919E+000            0.000112           11.717924           11.204446           11.011952           10.304465           10.541550           10.084164            9.783916            9.450590            9.535879            9.120955            9.018447            8.760237            8.794016            0.000000
  276         1.0130000000000001E+001         2.0902194491174647E-001         3.6073434884077895E+000         5.0902766575047753E+000        -1.9501100819755881E+000            0.000112           11.612044           11.101624           10.906222           10.208670           10.443240            9.989590            9.691053            9.358892            9.444089            9.031793            8.930071            8.672988            8.706777            0.000000
  277         1.0130000000000001E+001         2.1941119282833652E-001         3.6084285854735350E+000         5.0773539882786594E+000        -1.9126655777585926E+000            0.000112           11.504616           10.996540           10.798687           10.109358           10.341813            9.891195            9.594069            9.262819            9.347929            8.937652            8.836509            8.580334            8.614136            0.000000
  278         1.0130000000000001E+001         2.2120810529598411E-001         3.6086618661547121E+000         5.0750379479175605E+000        -1.9057953443096043E+000            0.000112           11.484520           10.976915           10.778584           10.090955           10.322972            9.872994            9.576163            9.245104            9.330194            8.920346            8.819323            8.563353            8.597155            0.000000
  279         1.0130000000000001E+001         2.3935539057369198E-001         3.6106151995019840E+000         5.0538005216614810E+000        -1.8421956639338417E+000            0.000112           11.301353           10.797519           10.595188            9.921905           10.150211            9.705617            9.411287            9.081802            9.166716            8.760377            8.660295            8.406101            8.439895            0.000000
  280         1.0130000000000001E+001         2.4165663018992842E-001         3.6108528885310958E+000         5.0510231886696655E+000        -1.8340200024251696E+000            0.000112           11.278006           10.774611           10.571796            9.900267           10.128117            9.684181            9.390159            9.060863            9.145753            8.739831            8.639856            8.385887            8.419679            0.000000
  281         1.0130000000000001E+001         2.4939022209070968E-001         3.6116472566902837E+000         5.0423849644650378E+000        -1.8076078214840803E+000            0.000112           11.202352           10.700371           10.496005            9.830244           10.056592            9.614836            9.321829            8.993161            9.077971            8.673428            8.573801            8.320599            8.354380            0.000000
  282         1.0130000000000001E+001         2.5963712229140662E-001         3.6126433511706399E+000         5.0327691247067978E+000        -1.7768037055131587E+000            0.000112           11.113463           10.613153           10.406940            9.748271            9.972774            9.533716            9.241963            8.914073            8.998780            8.595927            8.496711            8.244509            8.278269            0.000000
  283         1.0130000000000001E+001         2.6412053964105864E-001         3.6130683418894645E+000         5.0290868094037062E+000        -1.7643094647713462E+000            0.000112           11.077215           10.577595           10.370663            9.714918            9.938654            9.500730            9.209502            8.881939            8.966603            8.564462            8.465415            8.213654            8.247400            0.000000
