# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.05479E-04    -2.15     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  254         9.9000000000000004E+000         1.3461859327631095E-001         3.5791862161710442E+000         5.2513263006576150E+000        -2.4198738555899761E+000            0.000114           13.200365           12.610432           12.499500           11.559584           11.845764           11.318781           10.990021           10.623922           10.707891           10.246466           10.128562            9.844061            9.877679            0.000000
  255         9.9000000000000004E+000         1.3470228443507162E-001         3.5792573909872867E+000         5.2510611091688100E+000        -2.4190292242925140E+000            0.000114           13.197126           12.607425           12.496242           11.557015           11.843046           11.316256           10.987567           10.621585           10.705563           10.244247           10.126369            9.841954            9.875573            0.000000
  256         9.9000000000000004E+000         1.4364996237222086E-001         3.5873784233990973E+000         5.2236133505995932E+000        -2.3275857545614165E+000            0.000114           12.840632           12.277357           12.140407           11.275777           11.545497           11.039812           10.719147           10.366395           10.451354           10.002311            9.888392            9.613327            9.646711            0.000000
  257         9.9000000000000004E+000         1.4372686021299291E-001         3.5874448493595379E+000         5.2233691110785783E+000        -2.3268049957591619E+000            0.000114           12.837619           12.274545           12.137363           11.273379           11.542960           11.037460           10.716869           10.364201           10.449164           10.000230            9.886347            9.611356            9.644741            0.000000
  258         9.9000000000000004E+000         1.4749307534292788E-001         3.5898799958914380E+000         5.2112459678608758E+000        -2.2922734824510949E+000            0.000114           12.712897           12.157307           12.012113           11.173433           11.435711           10.937767           10.620441           10.269207           10.354372            9.909368            9.796772            9.524485            9.557888            0.000000
  259         9.9000000000000004E+000         1.6136023918205716E-001         3.5955766613800604E+000         5.1835309206013962E+000        -2.2039607255859877E+000            0.000114           12.406527           11.865400           11.703897           10.913964           11.169052           10.684702           10.371835           10.027644           10.113094            9.677986            9.568678            9.302311            9.335784            0.000000
  260         9.9000000000000004E+000         1.6151817820574405E-001         3.5956198882955750E+000         5.1832590706788633E+000        -2.2031213183509775E+000            0.000114           12.403828           11.862774           11.701151           10.911580           11.166631           10.682353           10.369536           10.025397           10.110849            9.675817            9.566535            9.300209            9.333684            0.000000
  261         9.9000000000000004E+000         1.7591748011317748E-001         3.5996147839383204E+000         5.1577155162763768E+000        -2.1256179912957855E+000            0.000114           12.155127           11.623921           11.449529           10.691864           10.941031           10.466042           10.157806            9.818238            9.903757            9.476190            9.369430            9.106690            9.140236            0.000000
  262         9.9000000000000004E+000         1.7613764250584313E-001         3.5996732014294821E+000         5.1573256300343031E+000        -2.1244443053447850E+000            0.000114           12.151354           11.620336           11.445747           10.688567           10.937621           10.462794           10.154631            9.815125            9.900643            9.473189            9.366468            9.103775            9.137322            0.000000
  263         9.9000000000000004E+000         1.8678621434644652E-001         3.6025584582650425E+000         5.1383948399027108E+000        -2.0673644363774586E+000            0.000114           11.968389           11.446166           11.264109           10.528063           10.772004           10.304888           10.000136            9.663535            9.749009            9.327439            9.222756            8.962163            8.995786            0.000000
  264         9.9000000000000004E+000         2.0042536940683270E-001         3.6052277518813907E+000         5.1161916186921887E+000        -2.0033280269055997E+000            0.000114           11.772612           11.257392           11.068942           10.352582           10.591661           10.131792            9.830315            9.496203            9.581563            9.165364            9.062463            8.803781            8.837476            0.000000
  265         9.9000000000000004E+000         2.0558340012288837E-001         3.6061289838259323E+000         5.1086211748186390E+000        -1.9811259889968276E+000            0.000114           11.705401           11.192297           11.001820           10.292066           10.529497           10.072080            9.771718            9.438396            9.523704            9.109257            9.006900            8.748922            8.782632            0.000000
  266         9.9000000000000004E+000         2.1024611768298521E-001         3.6071717236590466E+000         5.1008478759027343E+000        -1.9584877554427225E+000            0.000114           11.635512           11.124697           10.932086           10.229735           10.465303           10.010685            9.711596            9.379155            9.464396            9.051941            8.950184            8.693067            8.726781            0.000000
  267         9.9000000000000004E+000         2.2148038017509422E-001         3.6083312005437214E+000         5.0863774384091220E+000        -1.9176054046569739E+000            0.000114           11.518465           11.010208           10.814868           10.121433           10.354734            9.903380            9.605808            9.274356            9.359505            8.949208            8.848078            8.591914            8.625648            0.000000
  268         9.9000000000000004E+000         2.3300915613895548E-001         3.6095167554850907E+000         5.0717187118013500E+000        -1.8758595937995710E+000            0.000114           11.399197           10.893369           10.695292           10.010987           10.241948            9.793930            9.497914            9.167448            9.252493            8.844348            8.743815            8.488677            8.522422            0.000000
  269         9.9000000000000004E+000         2.3756820943295401E-001         3.6099943330697557E+000         5.0658545944283313E+000        -1.8592489240125532E+000            0.000114           11.351737           10.846848           10.647719            9.967034           10.197062            9.750381            9.454988            9.124911            9.209913            8.802622            8.702318            8.447609            8.481355            0.000000
  270         9.9000000000000004E+000         2.4334491818543391E-001         3.6105953269745568E+000         5.0585548097010005E+000        -1.8383488711078069E+000            0.000114           11.292078           10.788341           10.587967            9.911737           10.140606            9.695595            9.400982            9.071388            9.156334            8.750109            8.650087            8.395928            8.429673            0.000000
  271         9.9000000000000004E+000         2.5661863557244075E-001         3.6118777487690412E+000         5.0448448387569211E+000        -1.7970344296895677E+000            0.000114           11.173272           10.671822           10.468845            9.802041           10.028472            9.586989            9.294022            8.965446            9.050264            8.646255            8.546797            8.293871            8.327600            0.000000
  272         9.9000000000000004E+000         2.6203723744591567E-001         3.6123990392777161E+000         5.0390771381191275E+000        -1.7796954249910077E+000            0.000114           11.123672           10.623125           10.419132            9.756114            9.981557            9.541505            9.249206            8.921041            9.005806            8.602682            8.503442            8.251031            8.284753            0.000000
  273         9.9000000000000004E+000         2.6729044074537894E-001         3.6128916070785166E+000         5.0343580223448381E+000        -1.7646869920648731E+000            0.000114           11.080317           10.580585           10.375666            9.716167            9.940695            9.501978            9.210300            8.882521            8.967234            8.564936            8.465893            8.213983            8.247693            0.000000
  274         9.9000000000000004E+000         2.7603128282133021E-001         3.6137035092107723E+000         5.0264431242140839E+000        -1.7396824620050315E+000            0.000114           11.008250           10.509836           10.303396            9.649694            9.872710            9.436193            9.145542            8.818397            8.903022            8.502063            8.403336            8.152265            8.185955            0.000000
  275         9.9000000000000004E+000         2.7982850499879897E-001         3.6140419370757151E+000         5.0230600922021216E+000        -1.7289324432434092E+000            0.000114           10.977411           10.479538           10.272466            9.621181            9.843565            9.407965            9.117743            8.790862            8.875451            8.475043            8.376444            8.125727            8.159409            0.000000
  276         9.9000000000000004E+000         2.9313866775032615E-001         3.6152941322562571E+000         5.0113862077922704E+000        -1.6911716475433543E+000            0.000114           10.868496           10.372558           10.163204            9.520764            9.740834            9.308599            9.019955            8.694049            8.778496            8.380094            8.281944            8.032572            8.066215            0.000000
  277         9.9000000000000004E+000         2.9833739559123357E-001         3.6157585892960968E+000         5.0069516940083023E+000        -1.6766470096946033E+000            0.000114           10.826839           10.331607           10.121421            9.482242            9.701454            9.270465            8.982404            8.656861            8.741255            8.343584            8.245595            7.996730            8.030357            0.000000
  278         9.9000000000000004E+000         2.9903808180381419E-001         3.6158216677686474E+000         5.0063505510372455E+000        -1.6746913284206015E+000            0.000114           10.821226           10.326094           10.115814            9.477048            9.696148            9.265325            8.977341            8.651847            8.736233            8.338663            8.240697            7.991901            8.025525            0.000000
  279         9.9000000000000004E+000         3.0613666947362034E-001         3.6165286923234956E+000         5.0011522549460841E+000        -1.6565550979983212E+000            0.000114           10.767854           10.273753           10.062304            9.428334            9.646173            9.217205            8.930089            8.605141            8.689445            8.292976            8.195247            7.947243            7.980837            0.000000
  280         9.9000000000000004E+000         3.1056933570503192E-001         3.6169518466105135E+000         4.9979096469435724E+000        -1.6451986392194060E+000            0.000114           10.734786           10.241239           10.029128            9.397995            9.615089            9.187216            8.900610            8.575985            8.660243            8.264403            8.166805            7.919291            7.952867            0.000000
  281         9.9000000000000004E+000         3.1086122620709722E-001         3.6169836901472703E+000         4.9977097772418926E+000        -1.6444680681080703E+000            0.000114           10.732613           10.239105           10.026947            9.396023            9.613062            9.185269            8.898701            8.574100            8.658355            8.262562            8.164973            7.917496            7.951070            0.000000
  282         9.9000000000000004E+000         3.1981682076359619E-001         3.6179270340958731E+000         4.9916949264046204E+000        -1.6223293632200906E+000            0.000114           10.666767           10.174647            9.961118            9.336352            9.551772            9.126380            8.840926            8.517040            8.601192            8.206782            8.109478            7.863112            7.896639            0.000000
  283         9.9000000000000004E+000         3.1988744294415444E-001         3.6179347500456296E+000         4.9916487425170759E+000        -1.6221562435442023E+000            0.000114           10.666246           10.174137            9.960581            9.335890            9.551292            9.125922            8.840479            8.516600            8.600749            8.206349            8.109048            7.862690            7.896217            0.000000
  284         9.9000000000000004E+000         3.2623285723947315E-001         3.6187000219410059E+000         4.9876066806239239E+000        -1.6065450635761043E+000            0.000114           10.618423           10.127734            9.913105            9.293320            9.507423            9.083983            8.799439            8.476139            8.560204            8.166933            8.069864            7.824410            7.857897            0.000000
  285         9.9000000000000004E+000         3.2647803580990864E-001         3.6187292304237504E+000         4.9874645229931831E+000        -1.6059584219782932E+000            0.000114           10.616621           10.125982            9.911298            9.291721            9.505773            9.082408            8.797900            8.474622            8.558682            8.165454            8.068394            7.822974            7.856459            0.000000
  286         9.9000000000000004E+000         3.3603144184755468E-001         3.6198758735058281E+000         4.9819295491278242E+000        -1.5833307886454697E+000            0.000114           10.546900           10.058605            9.842182            9.229818            9.441244            9.021440            8.738274            8.415864            8.499794            8.108267            8.011592            7.767528            7.800925            0.000000
  287         9.9000000000000004E+000         3.3606008153864986E-001         3.6198796296959119E+000         4.9819137611589710E+000        -1.5832631638307306E+000            0.000114           10.546686           10.058396            9.841953            9.229636            9.441049            9.021258            8.738098            8.415692            8.499621            8.108099            8.011425            7.767365            7.800762            0.000000
  288         9.9000000000000004E+000         3.3820330946251764E-001         3.6201598329171922E+000         4.9806020886300644E+000        -1.5780653458307665E+000            0.000114           10.530482           10.042839            9.825895            9.215334            9.426113            9.007185            8.724354            8.402160            8.486056            8.094951            7.998374            7.754642            7.788024            0.000000
  289         9.9000000000000004E+000         3.3836339319447922E-001         3.6201806536858552E+000         4.9805232804659756E+000        -1.5776983885941767E+000            0.000114           10.529327           10.041732            9.824753            9.214319            9.425052            9.006187            8.723380            8.401202            8.485096            8.094022            7.997452            7.753745            7.787125            0.000000
  290         9.9000000000000004E+000         3.4049610029812205E-001         3.6204592668206139E+000         4.9794229334920770E+000        -1.5727518553418292E+000            0.000114           10.513769           10.026815            9.809351            9.200644            9.410754            8.992740            8.710258            8.388290            8.472152            8.081494            7.985023            7.741641            7.775006            0.000000
  291         9.9000000000000004E+000         3.4537534121881880E-001         3.6211217386475174E+000         4.9767340319558535E+000        -1.5612217329294023E+000            0.000114           10.477364            9.991927            9.773327            9.168698            9.377347            8.961338            8.679629            8.358166            8.441948            8.052299            7.956048            7.713436            7.746765            0.000000
  292         9.9000000000000004E+000         3.4543380725484307E-001         3.6211298317915013E+000         4.9767049843328959E+000        -1.5610877576947328E+000            0.000114           10.476940            9.991524            9.772923            9.168324            9.376958            8.960971            8.679270            8.357812            8.441594            8.051959            7.955710            7.713107            7.746436            0.000000
  293         9.9000000000000004E+000         3.4946325328818129E-001         3.6217075720738432E+000         4.9746218016736146E+000        -1.5516306568158886E+000            0.000114           10.446689            9.962586            9.743027            9.141938            9.349323            8.935061            8.654037            8.333014            8.416727            8.027985            7.931925            7.689991            7.723288            0.000000
  294         9.9000000000000004E+000         3.5220616974496760E-001         3.6220720419687975E+000         4.9732697068364535E+000        -1.5454640668352282E+000            0.000114           10.427109            9.943831            9.723680            9.124788            9.331394            8.918213            8.637623            8.316867            8.400536            8.012359            7.916420            7.674905            7.708182            0.000000
  295         9.9000000000000004E+000         3.5274747023364156E-001         3.6221502012592945E+000         4.9729989445153411E+000        -1.5442004510442362E+000            0.000114           10.423053            9.939950            9.719662            9.121258            9.327693            8.914746            8.634251            8.313552            8.397210            8.009154            7.913241            7.671816            7.705090            0.000000
  296         9.9000000000000004E+000         3.5631510611049655E-001         3.6227093572056006E+000         4.9710446932416010E+000        -1.5356468337959754E+000            0.000113           10.395287            9.913353            9.692031            9.097214            9.302517            8.891152            8.611336            8.291054            8.374652            7.987446            7.891716            7.650933            7.684177            0.000000
  297         9.9000000000000004E+000         3.5799110748430485E-001         3.6229862955185439E+000         4.9703050178774504E+000        -1.5317495716738834E+000            0.000113           10.382475            9.901007            9.679161            9.086143            9.290964            8.880302            8.600822            8.280747            8.364317            7.977532            7.881893            7.641428            7.674658            0.000000
  298         9.9000000000000004E+000         3.5923811813878670E-001         3.6231619896443448E+000         4.9699071787288984E+000        -1.5291642272848855E+000            0.000113           10.374084            9.892923            9.670811            9.078825            9.283369            8.873131            8.593859            8.273912            8.357465            7.970953            7.875363            7.635110            7.668329            0.000000
  299         9.9000000000000004E+000         3.6048384881542644E-001         3.6233371793001430E+000         4.9693553749513182E+000        -1.5264283987143186E+000            0.000113           10.365331            9.884480            9.662117            9.071134            9.275408            8.865587            8.586521            8.266704            8.350240            7.964000            7.868377            7.628418            7.661628            0.000000
  300         9.9000000000000004E+000         3.6507831819430303E-001         3.6241951865057205E+000         4.9666901728986677E+000        -1.5147830618609563E+000            0.000112           10.326682            9.847297            9.623423            9.037852            9.240668            8.832479            8.554972            8.235798            8.319241            7.934330            7.838579            7.599777            7.633104            0.000000
  301         9.9000000000000004E+000         3.6512734008800585E-001         3.6242046228738043E+000         4.9666577528534797E+000        -1.5146545654288515E+000            0.000112           10.326256            9.846888            9.623000            9.037484            9.240285            8.832113            8.554624            8.235456            8.318897            7.934002            7.838254            7.599459            7.632784            0.000000
  302         9.9000000000000004E+000         3.7243553103367438E-001         3.6257673734402687E+000         4.9609762437764511E+000        -1.4941034029735987E+000            0.000111           10.257428            9.780813            9.554523            8.978320            9.178607            8.773760            8.498587            8.180702            8.263803            7.880987            7.786260            7.548884            7.582066            0.000000
  303         9.9000000000000004E+000         3.8133945599173746E-001         3.6278573740328239E+000         4.9537864333050443E+000        -1.4682847153698715E+000            0.000110           10.169334            9.696566            9.467740            8.902549            9.100142            8.700199            8.427133            8.110983            8.193709            7.814621            7.720880            7.485637            7.518736            0.000000
  304         9.9000000000000004E+000         3.8146816184060500E-001         3.6278893115019488E+000         4.9536772157507984E+000        -1.4679018337062193E+000            0.000110           10.168015            9.695307            9.466447            8.901423            9.098970            8.699101            8.426071            8.109946            8.192668            7.813635            7.719910            7.484698            7.517797            0.000000
  305         9.9000000000000004E+000         3.8641723962269614E-001         3.6290138345221767E+000         4.9495750670078049E+000        -1.4537262070258334E+000            0.000109           10.119822            9.649264            9.419363            8.860047            9.056000            8.658722            8.386968            8.071860            8.154278            7.777181            7.684052            7.449920            7.482980            0.000000
  306         9.9000000000000004E+000         3.8825760804117754E-001         3.6294857489174688E+000         4.9479768718156256E+000        -1.4481649185797709E+000            0.000109           10.100554            9.630903            9.400591            8.843637            9.038924            8.642731            8.371574            8.056824            8.139172            7.762835            7.669960            7.436284            7.469332            0.000000
  307         9.9000000000000004E+000         3.9825553628197369E-001         3.6321619431200682E+000         4.9391061233790898E+000        -1.4175365683249050E+000            0.000109            9.993536            9.529037            9.296616            8.753121            8.944305            8.554250            8.286397            7.973508            8.055621            7.683736            7.592214            7.361237            7.394266            0.000000
  308         9.9000000000000004E+000         4.0490874791609988E-001         3.6342005812446749E+000         4.9328803839396089E+000        -1.3962166423047986E+000            0.000109            9.917064            9.456513            9.222735            8.688896            8.877254            8.491856            8.226352            7.915015            7.996878            7.628350            7.537919            7.309048            7.341980            0.000000
  309         9.9000000000000004E+000         4.1787666718233502E-001         3.6386064219607435E+000         4.9202232187245469E+000        -1.3526700337030311E+000            0.000108            9.758368            9.306437            9.070365            8.556507            8.738885            8.363450            8.102876            7.795009            7.876135            7.514790            7.426796            7.202488            7.235145            0.000000
  310         9.9000000000000004E+000         4.3246660000592901E-001         3.6436777996828340E+000         4.9056883720441711E+000        -1.3029243840917970E+000            0.000108            9.577496            9.135709            8.898020            8.405628            8.581430            8.217099            7.962180            7.658336            7.738414            7.385746            7.300153            7.081252            7.113553            0.000000
  311         9.9000000000000004E+000         4.4017491538198006E-001         3.6460087136445134E+000         4.8983496212859121E+000        -1.2783764361864545E+000            0.000108            9.490625            9.053610            8.815565            8.332390            8.505356            8.146015            7.893621            7.591631            7.671203            7.322650            7.238007            7.021566            7.053731            0.000000
  312         9.9000000000000004E+000         4.4045426682949573E-001         3.6461031894477136E+000         4.8980724181827231E+000        -1.2774355581425978E+000            0.000108            9.487247            9.050426            8.812370            8.329585            8.502415            8.143274            7.890982            7.589067            7.668618            7.320234            7.235626            7.019285            7.051444            0.000000
  313         9.9000000000000004E+000         4.4376973080092080E-001         3.6472204350853481E+000         4.8947943762914461E+000        -1.2662968826870207E+000            0.000107            9.447306            9.012799            8.774653            8.296412            8.467657            8.110868            7.859771            7.558743            7.638101            7.291672            7.207476            6.992297            7.024393            0.000000
  314         9.9000000000000004E+000         4.4851986794660648E-001         3.6487809831662652E+000         4.8901384683115650E+000        -1.2506433311016911E+000            0.000107            9.391437            8.960196            8.722026            8.249729            8.419038            8.065490            7.816042            7.516227            7.595343            7.251696            7.168019            6.954445            6.986451            0.000000
  315         9.9000000000000004E+000         4.7140851658160543E-001         3.6583245815017187E+000         4.8663227507987550E+000        -1.1674452063572724E+000            0.000106            9.085145            8.674791            8.438808            7.998451            8.157463            7.822413            7.582739            7.290371            7.367682            7.041839            6.960381            6.755996            6.787496            0.000000
  316         9.9000000000000004E+000         4.7158308098388191E-001         3.6583988382373320E+000         4.8661395585609188E+000        -1.1668052518865399E+000            0.000106            9.082803            8.672619            8.436669            7.996532            8.155466            7.820557            7.580958            7.288649            7.365942            7.040233            6.958796            6.754480            6.785976            0.000000
  317         9.9000000000000004E+000         4.7250375798060967E-001         3.6587750521761837E+000         4.8651804932135549E+000        -1.1634988602481109E+000            0.000106            9.070789            8.661461            8.425696            7.986653            8.145199            7.810996            7.571775            7.279764            7.356966            7.031944            6.950610            6.746650            6.778126            0.000000
  318         9.9000000000000004E+000         4.7757486691837442E-001         3.6609311691571462E+000         4.8598756802705481E+000        -1.1449292696857476E+000            0.000106            9.003036            8.598687            8.364040            7.931132            8.087537            7.757341            7.520214            7.229895            7.306570            6.985392            6.904697            6.702771            6.734136            0.000000
  319         9.9000000000000004E+000         4.9692860411743234E-001         3.6693806302752656E+000         4.8392775755170492E+000        -1.0728367162397794E+000            0.000105            8.741847            8.357334            8.129081            7.717375            7.866519            7.550895            7.321661            7.037920            7.112739            6.805019            6.727686            6.533775            6.564717            0.000000
  320         9.9000000000000004E+000         4.9800990050474397E-001         3.6698500650099599E+000         4.8381742201840270E+000        -1.0688885413697320E+000            0.000105            8.727600            8.344202            8.116372            7.705740            7.854498            7.539660            7.310857            7.027482            7.102195            6.795164            6.718052            6.524590            6.555509            0.000000
  321         9.9000000000000004E+000         4.9994096706912250E-001         3.6706684175213335E+000         4.8361384378339309E+000        -1.0618260544302978E+000            0.000105            8.702343            8.320890            8.093772            7.685038            7.833125            7.519653            7.291600            7.008863            7.083391            6.777542            6.700824            6.508145            6.539025            0.000000
  322         9.9000000000000004E+000         5.0520851906427511E-001         3.6734821827594826E+000         4.8313485870594421E+000        -1.0414060833485439E+000            0.000105            8.625481            8.250697            8.025557            7.623736            7.769562            7.460718            7.235215            6.954669            7.028550            6.726578            6.651325            6.461360            6.492106            0.000000
  323         9.9000000000000004E+000         5.1949747373122124E-001         3.6809300950576809E+000         4.8179683477264001E+000        -9.8636799734662128E-001            0.000104            8.421732            8.064568            7.845651            7.460890            7.600930            7.304011            7.085141            6.810346            6.882319            6.590242            6.519251            6.336255            6.366676            0.000000
  324         9.9000000000000004E+000         5.2948310476501070E-001         3.6864010441267725E+000         4.8087554613453820E+000        -9.4700623307714527E-001            0.000104            8.276769            7.932707            7.719294            7.345700            7.481808            7.193231            6.979066            6.708338            6.778606            6.494919            6.425992            6.248216            6.278386            0.000000
  325         9.9000000000000004E+000         5.3345547055575548E-001         3.6884574824334204E+000         4.8049260159564176E+000        -9.3166311398035007E-001            0.000104            8.221332            7.882219            7.670952            7.301391            7.436079            7.150564            6.938144            6.668943            6.738605            6.458191            6.389893            6.213968            6.243931            0.000000
  326         9.9000000000000004E+000         5.3966684193721037E-001         3.6917923128437504E+000         4.7990327729802180E+000        -9.0728944187566940E-001            0.000103            8.133227            7.802125            7.594427            7.231238            7.363674            7.083043            6.873426            6.606730            6.675541            6.400467            6.333019            6.159748            6.189649            0.000000
  327         9.9000000000000004E+000         5.4055413869136704E-001         3.6922884709135659E+000         4.7982086863411340E+000        -9.0374632355634710E-001            0.000103            8.120383            7.790468            7.583309            7.221054            7.353159            7.073246            6.864045            6.597726            6.666430            6.392128            6.324809            6.151926            6.181810            0.000000
  328         9.9000000000000004E+000         5.6036439051004328E-001         3.7035227926356611E+000         4.7809323423437933E+000        -8.2588338269856931E-001            0.000102            7.839308            7.535775            7.341045            6.999239            7.124063            6.860023            6.660093            6.402767            6.470642            6.210292            6.146513            5.982985            6.012553            0.000000
  329         9.9000000000000004E+000         5.6081237459626643E-001         3.7037752477049231E+000         4.7805480536785723E+000        -8.2415078591671442E-001            0.000102            7.833117            7.530168            7.335729            6.994362            7.119029            6.855335            6.655605            6.398482            6.466333            6.206290            6.142595            5.979276            6.008836            0.000000
  330         9.9000000000000004E+000         5.6175829638379204E-001         3.7043352983130915E+000         4.7797970050911314E+000        -8.2044481809216341E-001            0.000102            7.819743            7.518094            7.324300            6.983906            7.108223            6.845297            6.646008            6.389330            6.457126            6.197765            6.134257            5.971400            6.000942            0.000000
  331         9.9000000000000004E+000         5.7445625380061105E-001         3.7117424053933141E+000         4.7691789049869131E+000        -7.7060413778366710E-001            0.000101            7.642470            7.357858            7.172768            6.844848            6.964661            6.711686            6.518169            6.267155            6.333506            6.083945            6.022867            5.866038            5.895350            0.000000
  332         9.9000000000000004E+000         5.8164163581951545E-001         3.7160661724936239E+000         4.7633409304537873E+000        -7.4204214923295797E-001            0.000101            7.541977            7.266927            7.086913            6.766017            6.883282            6.635953            6.445888            6.197948            6.262876            6.019565            5.959872            5.806494            5.835679            0.000000
  333         9.9000000000000004E+000         5.8208539829851680E-001         3.7163329282649622E+000         4.7629731001498516E+000        -7.4027201191523551E-001            0.000101            7.535790            7.261323            7.081619            6.761152            6.878261            6.631278            6.441430            6.193674            6.258502            6.015586            5.955978            5.802812            5.831989            0.000000
  334         9.9000000000000004E+000         5.9010592122109973E-001         3.7210384076719394E+000         4.7558806611868807E+000        -7.0829784940240137E-001            0.000100            7.425520            7.161165            6.986818            6.673865            6.788246            6.547288            6.361435            6.116796            6.179626            5.943812            5.885690            5.736230            5.765275            0.000000
  335         9.9000000000000004E+000         6.0003504084506809E-001         3.7270665188004224E+000         4.7475421331575909E+000        -6.6842455732173411E-001            0.000100            7.289096            7.037260            6.869656            6.566064            6.677039            6.443398            6.262626            6.022224            6.083181            5.855509            5.799248            5.654447            5.683331            0.000000
  336         9.9000000000000004E+000         6.0485859752274007E-001         3.7297738999625958E+000         4.7431450418277157E+000        -6.4976836104874947E-001            0.000099            7.226677            6.980299            6.815684            6.516198            6.625675            6.395236            6.216628            5.978261            6.038685            5.814293            5.758855            5.616118            5.644933            0.000000
