# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  7.46811E-05    -2.30     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  265         9.9000000000000004E+000         1.9896819969262539E-001         3.6096304800177963E+000         5.1212762934379112E+000        -1.9942536049153541E+000            0.000084           11.698715           11.186992           10.966572           10.319503           10.541214           10.099466            9.807120            9.478172            9.562809            9.150728            9.048355            8.793647            8.827998            0.000000
  266         9.9000000000000004E+000         2.0807976615508289E-001         3.6116939300501940E+000         5.1060046171635047E+000        -1.9497546940502495E+000            0.000084           11.561854           11.054249           10.831086           10.196622           10.415037            9.978459            9.688489            9.361066            9.445496            9.037133            8.935605            8.683134            8.717365            0.000000
  267         9.9000000000000004E+000         2.1580529261166798E-001         3.6124928777618943E+000         5.0960746173190605E+000        -1.9216554486236617E+000            0.000084           11.481682           10.975675           10.751227           10.122065           10.339086            9.904594            9.615610            9.288770            9.373102            8.966180            8.864969            8.613329            8.647525            0.000000
  268         9.9000000000000004E+000         2.2247167894270986E-001         3.6131785584371316E+000         5.0875974790476093E+000        -1.8975149188773552E+000            0.000084           11.412854           10.908193           10.682726           10.057986           10.273837            9.841117            9.552966            9.226618            9.310865            8.905183            8.804241            8.553326            8.587486            0.000000
  269         9.9000000000000004E+000         2.3138965639074235E-001         3.6141131178862445E+000         5.0761235511228220E+000        -1.8650181551567466E+000            0.000084           11.320124           10.817250           10.590409            9.971697           10.185931            9.755633            9.468621            9.142941            9.227068            8.823057            8.722467            8.472559            8.506670            0.000000
  270         9.9000000000000004E+000         2.4048330341687932E-001         3.6150614988500118E+000         5.0646808011905202E+000        -1.8321567608918645E+000            0.000084           11.226378           10.725296           10.497277            9.884315           10.097006            9.669094            9.383195            9.058183            9.142187            8.739888            8.639664            8.390793            8.424846            0.000000
  271         9.9000000000000004E+000         2.5013491088850320E-001         3.6160109158912532E+000         5.0542135847117073E+000        -1.8010436682034781E+000            0.000084           11.137081           10.637749           10.408684            9.801257           10.012445            9.586884            9.302073            8.977728            9.061607            8.661009            8.561146            8.313338            8.347326            0.000000
  272         9.9000000000000004E+000         2.6086121280734093E-001         3.6170431105679244E+000         5.0427801135128574E+000        -1.7666847588097268E+000            0.000084           11.038500           10.541294           10.311247            9.709572            9.919191            9.496133            9.212477            8.888852            8.972596            8.573848            8.474384            8.227743            8.261658            0.000000
  273         9.9000000000000004E+000         2.6391132221953428E-001         3.6173288675983692E+000         5.0400399652845733E+000        -1.7579713873516105E+000            0.000084           11.013205           10.516598           10.286295            9.686182            9.895370            9.473000            9.189659            8.866235            8.949941            8.551699            8.452345            8.206032            8.239925            0.000000
  274         9.9000000000000004E+000         2.7126612303969877E-001         3.6180027402222543E+000         5.0334481719823883E+000        -1.7370369939558599E+000            0.000084           10.952614           10.457419           10.226592            9.630027            9.838232            9.417460            9.134850            8.811896            8.895514            8.498472            8.399384            8.153854            8.187686            0.000000
  275         9.9000000000000004E+000         2.7874082757278884E-001         3.6186683470015333E+000         5.0267889734444138E+000        -1.7158784387492461E+000            0.000084           10.891589           10.397791           10.166493            9.573349            9.780390            9.361394            9.079496            8.757010            8.840540            8.444682            8.345875            8.101122            8.134875            0.000000
  276         9.9000000000000004E+000         2.8639863691194595E-001         3.6193885222570987E+000         5.0200728728228361E+000        -1.6941546403051022E+000            0.000084           10.828521           10.336277           10.104440            9.514951            9.720730            9.303654            9.022523            8.700544            8.783979            8.389391            8.290912            8.046981            8.080658            0.000000
  277         9.9000000000000004E+000         2.9667058373104388E-001         3.6203055870654897E+000         5.0113114940767396E+000        -1.6654584967539046E+000            0.000084           10.745680           10.255608           10.022956            9.438002            9.642207            9.227546            8.947381            8.626053            8.709366            8.316389            8.218343            7.975451            8.009064            0.000000
  278         9.9000000000000004E+000         2.9800589596864807E-001         3.6204251761669446E+000         5.0101581211017159E+000        -1.6617163895254150E+000            0.000084           10.734880           10.245095           10.012385            9.427947            9.631969            9.217609            8.937561            8.616316            8.699615            8.306855            8.208872            7.966113            7.999716            0.000000
  279         9.9000000000000004E+000         3.0211759576691488E-001         3.6208341390982266E+000         5.0071412570900353E+000        -1.6511989494006714E+000            0.000084           10.703662           10.214844            9.981820            9.399306            9.602644            9.189346            8.909718            8.588762            8.672008            8.279973            8.182180            7.939887            7.973459            0.000000
  280         9.9000000000000004E+000         3.0952416429073010E-001         3.6215195144352816E+000         5.0016518639832412E+000        -1.6321369495694595E+000            0.000084           10.647772           10.160566            9.927033            9.347731            9.549930            9.138402            8.859478            8.539012            8.622166            8.231369            8.133883            7.892357            7.925882            0.000000
  281         9.9000000000000004E+000         3.0971829303949400E-001         3.6215402157986842E+000         5.0015183093447382E+000        -1.6316511919783798E+000            0.000084           10.646312           10.159162            9.925655            9.346381            9.548564            9.137081            8.858168            8.537716            8.620868            8.230115            8.132643            7.891138            7.924661            0.000000
  282         9.9000000000000004E+000         3.2063871129065941E-001         3.6226552301789212E+000         4.9942431120523461E+000        -1.6048539213599109E+000            0.000084           10.566002           10.081501            9.847447            9.272891            9.473302            9.064651            8.786881            8.467158            8.550189            8.161453            8.064527            7.824262            7.857704            0.000000
  283         9.9000000000000004E+000         3.2072293463917406E-001         3.6226643673229226E+000         4.9941895034713202E+000        -1.6046502420472986E+000            0.000084           10.565382           10.080903            9.846846            9.272327            9.472728            9.064096            8.786336            8.466619            8.549649            8.160930            8.064008            7.823753            7.857195            0.000000
  284         9.9000000000000004E+000         3.2439270657425734E-001         3.6231063886416677E+000         4.9918525607130499E+000        -1.5956249211100830E+000            0.000084           10.537720           10.054133            9.819924            9.247171            9.447071            9.039371            8.762054            8.442624            8.525630            8.137694            8.041003            7.801228            7.834639            0.000000
  285         9.9000000000000004E+000         3.2461415164166030E-001         3.6231318710495479E+000         4.9917220708394181E+000        -1.5950965682646623E+000            0.000084           10.536109           10.052572            9.818354            9.245704            9.445573            9.037928            8.760635            8.441221            8.524226            8.136335            8.039658            7.799910            7.833319            0.000000
  286         9.9000000000000004E+000         3.3849694637842836E-001         3.6247466170732521E+000         4.9836655523163742E+000        -1.5624077628121482E+000            0.000084           10.435843            9.955500            9.720683            9.154596            9.352596            8.947770            8.672727            8.354409            8.437278            8.052128            7.956047            7.718037            7.751466            0.000000
  287         9.9000000000000004E+000         3.3852539179198593E-001         3.6247502807643359E+000         4.9836504582171841E+000        -1.5623417717858177E+000            0.000084           10.435635            9.955298            9.720481            9.154409            9.352405            8.947585            8.672547            8.354232            8.437100            8.051955            7.955879            7.717871            7.751300            0.000000
  288         9.9000000000000004E+000         3.4025919127203308E-001         3.6249731848200102E+000         4.9826049591909172E+000        -1.5581835452469501E+000            0.000084           10.422681            9.942789            9.707891            9.142727            9.340462            8.936019            8.661307            8.343153            8.425993            8.041145            7.945285            7.707457            7.740843            0.000000
  289         9.9000000000000004E+000         3.4045239354086654E-001         3.6249977759167900E+000         4.9825130234953319E+000        -1.5577481167549105E+000            0.000084           10.421310            9.941467            9.706561            9.141496            9.339202            8.934800            8.660124            8.341988            8.424825            8.040009            7.944174            7.706370            7.739747            0.000000
  290         9.9000000000000004E+000         3.4293254591656280E-001         3.6253157054579472E+000         4.9812612693460503E+000        -1.5520756683779315E+000            0.000084           10.403482            9.924273            9.689260            9.125478            9.322817            8.919071            8.644736            8.326830            8.409626            8.025264            7.929713            7.692224            7.725570            0.000000
  291         9.9000000000000004E+000         3.4744801246736046E-001         3.6259082296639749E+000         4.9787589966444266E+000        -1.5414940045969701E+000            0.000084           10.370227            9.892201            9.656973            9.095541            9.292259            8.889761            8.615956            8.298575            8.381162            7.997952            7.902768            7.665850            7.699172            0.000000
  292         9.9000000000000004E+000         3.4752358768120611E-001         3.6259184462294520E+000         4.9787222412993408E+000        -1.5413233362386307E+000            0.000084           10.369687            9.891685            9.656466            9.095050            9.291766            8.889286            8.615486            8.298117            8.380697            7.997511            7.902334            7.665426            7.698747            0.000000
  293         9.9000000000000004E+000         3.5021696224551013E-001         3.6263007178042024E+000         4.9773626131307722E+000        -1.5350633569611944E+000            0.000084           10.349656            9.872425            9.637094            9.077047            9.273480            8.871799            8.598233            8.281282            8.363700            7.981317            7.886384            7.649835            7.683142            0.000000
  294         9.9000000000000004E+000         3.5560915914791047E-001         3.6270161470263753E+000         4.9747074178175215E+000        -1.5229510914848059E+000            0.000084           10.311161            9.835369            9.599787            9.042562            9.238265            8.838098            8.565245            8.248717            8.331145            7.950042            7.855582            7.619683            7.652968            0.000000
  295         9.9000000000000004E+000         3.5594364297904563E-001         3.6270643289289177E+000         4.9745467911324646E+000        -1.5221790937487463E+000            0.000084           10.308678            9.832985            9.597387            9.040356            9.236003            8.835938            8.563134            8.246641            8.329062            7.948046            7.853619            7.617762            7.651046            0.000000
  296         9.9000000000000004E+000         3.5853705635769195E-001         3.6274617580897459E+000         4.9732643610744942E+000        -1.5161538489266051E+000            0.000084           10.289021            9.814122            9.578341            9.023016            9.218177            8.818965            8.546576            8.230372            8.312736            7.932430            7.838273            7.602765            7.636041            0.000000
  297         9.9000000000000004E+000         3.5952202772885483E-001         3.6276238229391273E+000         4.9728325147748720E+000        -1.5138699777756626E+000            0.000084           10.281410            9.806828            9.570930            9.016372            9.211315            8.812462            8.540249            8.224165            8.306503            7.926484            7.832438            7.597070            7.630345            0.000000
  298         9.9000000000000004E+000         3.6197594973445141E-001         3.6279686061941883E+000         4.9720556525856026E+000        -1.5087935831077433E+000            0.000084           10.264763            9.790887            9.554897            9.001711            9.196259            8.798131            8.526267            8.210438            8.292724            7.913327            7.819528            7.584449            7.617719            0.000000
  299         9.9000000000000004E+000         3.6442740931786827E-001         3.6283123951028067E+000         4.9709707909402194E+000        -1.5034159721886167E+000            0.000084           10.247366            9.774194            9.538097            8.986315            9.180455            8.783060            8.511550            8.195982            8.278210            7.899434            7.805885            7.571088            7.604354            0.000000
  300         9.9000000000000004E+000         3.6708371936812034E-001         3.6288070470539946E+000         4.9694358017157167E+000        -1.4966952624182295E+000            0.000083           10.224780            9.752598            9.516214            8.966681            9.160174            8.763866            8.492890            8.177701            8.259841            7.881946            7.788762            7.554362            7.587629            0.000000
  301         9.9000000000000004E+000         3.6713008675491754E-001         3.6288150176436371E+000         4.9694091910661271E+000        -1.4965815966357092E+000            0.000083           10.224406            9.752239            9.515854            8.966352            9.159837            8.763546            8.492578            8.177394            8.259533            7.881652            7.788473            7.554080            7.587347            0.000000
  302         9.9000000000000004E+000         3.7317229377277722E-001         3.6300545249209675E+000         4.9648218372856645E+000        -1.4799473648921282E+000            0.000082           10.168415            9.698751            9.461762            8.917759            9.109628            8.716054            8.446445            8.132170            8.214128            7.838414            7.746130            7.512761            7.546032            0.000000
  303         9.9000000000000004E+000         3.8062405292187762E-001         3.6317269943223556E+000         4.9587485837002134E+000        -1.4585786395355722E+000            0.000082           10.095663            9.629388            9.391665            8.855019            9.044683            8.654778            8.387003            8.073962            8.155667            7.782825            7.691713            7.459802            7.493046            0.000000
  304         9.9000000000000004E+000         3.8073205795578241E-001         3.6317522554054751E+000         4.9586567681270433E+000        -1.4582624913267748E+000            0.000082           10.094589            9.628366            9.390640            8.854093            9.043728            8.653876            8.386127            8.073106            8.154808            7.782008            7.690913            7.459025            7.492268            0.000000
  305         9.9000000000000004E+000         3.8843981490362689E-001         3.6334429739716763E+000         4.9522741503133991E+000        -1.4364371170770212E+000            0.000081           10.020735            9.557960            9.319625            8.790333            8.977772            8.591623            8.325720            8.013971            8.095409            7.725441            7.635455            7.405134            7.438325            0.000000
  306         9.9000000000000004E+000         3.8952193731060092E-001         3.6337196162986514E+000         4.9513347091108635E+000        -1.4331716271713184E+000            0.000081           10.009420            9.547210            9.308774            8.780676            8.967752            8.582211            8.316610            8.005072            8.086465            7.716954            7.627144            7.397086            7.430268            0.000000
  307         9.9000000000000004E+000         3.9840236859110834E-001         3.6359845622008926E+000         4.9435298762574620E+000        -1.4065086239439795E+000            0.000081            9.917198            9.459610            9.220402            8.702028            8.886118            8.505550            8.242442            7.932634            8.013650            7.647830            7.559377            7.331556            7.364639            0.000000
  308         9.9000000000000004E+000         4.0569583109193319E-001         3.6381410424240008E+000         4.9367688807369454E+000        -1.3835383277258191E+000            0.000081            9.835724            9.382548            9.142673            8.633500            8.814729            8.438880            8.178167            7.870018            7.950661            7.588297            7.501011            7.275424            7.308389            0.000000
  309         9.9000000000000004E+000         4.1450484644790903E-001         3.6410827256242633E+000         4.9282135114585355E+000        -1.3542046630173716E+000            0.000080            9.729948            9.282826            9.042128            8.545427            8.722736            8.353284            8.095855            7.789986            7.870092            7.512426            7.426542            7.204110            7.236885            0.000000
  310         9.9000000000000004E+000         4.2296081769586880E-001         3.6440162428491369E+000         4.9197960432259906E+000        -1.3254027873575078E+000            0.000080            9.626087            9.185079            8.943777            8.459168            8.632659            8.269503            8.015327            7.711740            7.791294            7.438377            7.353652            7.134434            7.167011            0.000000
  311         9.9000000000000004E+000         4.3807249906214207E-001         3.6485718061187038E+000         4.9054238825678285E+000        -1.2773492485691291E+000            0.000080            9.457539            9.026246            8.784702            8.317843            8.485599            8.131938            7.882704            7.582661            7.661346            7.316165            7.232740            7.018486            7.050754            0.000000
  312         9.9000000000000004E+000         4.3832667609790127E-001         3.6486546223550800E+000         4.9051744702025690E+000        -1.2765085520600605E+000            0.000080            9.454561            9.023449            8.781906            8.315364            8.483017            8.129525            7.880380            7.580401            7.659070            7.314034            7.230627            7.016461            7.048724            0.000000
  313         9.9000000000000004E+000         4.4118395516498782E-001         3.6495820224764741E+000         4.9023814615184635E+000        -1.2670830042760806E+000            0.000080            9.421298            8.992208            8.750744            8.287583            8.454143            8.102524            7.854357            7.555095            7.633587            7.290208            7.206988            6.993807            7.026010            0.000000
  314         9.9000000000000004E+000         4.5052923011820961E-001         3.6526485999741105E+000         4.8932262749701811E+000        -1.2363091666091799E+000            0.000080            9.312667            8.890381            8.649555            8.196913            8.360059            8.014463            7.769448            7.472545            7.550446            7.212823            7.130021            6.919991            6.952015            0.000000
  315         9.9000000000000004E+000         4.6901033007627263E-001         3.6602307546471593E+000         4.8740358674175912E+000        -1.1697282476885866E+000            0.000079            9.070296            8.665633            8.428642            7.998103            8.153940            7.822196            7.584509            7.293342            7.369773            7.046378            6.964747            6.762030            6.793671            0.000000
  316         9.9000000000000004E+000         4.6918402632714140E-001         3.6603027047044714E+000         4.8738545939922711E+000        -1.1691002327130064E+000            0.000079            9.068020            8.663530            8.426587            7.996239            8.152012            7.820395            7.582775            7.291661            7.368077            7.044808            6.963196            6.760547            6.792185            0.000000
  317         9.9000000000000004E+000         4.7085010406548466E-001         3.6609786244467384E+000         4.8721214344309702E+000        -1.1631388393323241E+000            0.000079            9.046515            8.643645            8.407164            7.978583            8.133758            7.803325            7.566335            7.275730            7.352011            7.029920            6.948490            6.746480            6.778083            0.000000
  318         9.9000000000000004E+000         4.7690074076597488E-001         3.6634769807041203E+000         4.8658115265081872E+000        -1.1412988696127631E+000            0.000079            8.967741            8.570930            8.336260            7.913987            8.067021            7.740893            7.506212            7.217484            7.293269            6.975388            6.894741            6.695082            6.726562            0.000000
  319         9.9000000000000004E+000         4.9364755947862454E-001         3.6706306653608154E+000         4.8480556452463874E+000        -1.0796115449473618E+000            0.000078            8.746219            8.366832            8.138491            7.732774            7.880053            7.565824            7.337604            7.054303            7.128589            6.821498            6.744055            6.551067            6.582207            0.000000
  320         9.9000000000000004E+000         4.9544451415047724E-001         3.6713731800352707E+000         4.8461786354689735E+000        -1.0731329621339083E+000            0.000078            8.723200            8.345629            8.117949            7.713907            7.860612            7.547593            7.320034            7.037306            7.111427            6.805350            6.728323            6.536026            6.567131            0.000000
  321         9.9000000000000004E+000         4.9908242486014548E-001         3.6728899444707150E+000         4.8423101646191604E+000        -1.0598764385662023E+000            0.000078            8.676209            8.302345            8.076030            7.675388            7.820929            7.510370            7.284160            7.002609            7.076385            6.772312            6.696184            6.505302            6.536337            0.000000
  322         9.9000000000000004E+000         5.0233784026168893E-001         3.6745988099023159E+000         4.8393113139240151E+000        -1.0473175560001540E+000            0.000078            8.629375            8.259671            8.034904            7.638057            7.782300            7.474483            7.249784            6.969567            7.042941            6.741004            6.665971            6.476685            6.507643            0.000000
  323         9.9000000000000004E+000         5.1815595151346849E-001         3.6826334120075099E+000         4.8243010967059794E+000        -9.8699796839204701E-001            0.000077            8.408062            8.057858            7.840967            7.461149            7.599487            7.304335            7.086655            6.812748            6.883922            6.592488            6.522266            6.340353            6.370980            0.000000
  324         9.9000000000000004E+000         5.2538461828471084E-001         3.6865254378491530E+000         4.8175617680847518E+000        -9.5870736749230423E-001            0.000077            8.304423            7.963760            7.751078            7.378901            7.514557            7.225325            7.010964            6.740031            6.810042            6.524721            6.455869            6.277424            6.307873            0.000000
  325         9.9000000000000004E+000         5.3312856733810599E-001         3.6905273050985845E+000         4.8100888746263522E+000        -9.2881735018668687E-001            0.000077            8.196746            7.865823            7.657627            7.292992            7.425984            7.142725            6.931751            6.663857            6.732811            6.453996            6.386184            6.211174            6.241462            0.000000
  326         9.9000000000000004E+000         5.3955382700955401E-001         3.6939063861807098E+000         4.8039116666629393E+000        -9.0380566812681784E-001            0.000077            8.107119            7.784353            7.580012            7.221579            7.352370            7.074061            6.865933            6.600605            6.668889            6.395324            6.328303            6.156155            6.186324            0.000000
  327         9.9000000000000004E+000         5.4012312202410206E-001         3.6942223303905126E+000         4.8033797898664474E+000        -9.0153881897783106E-001            0.000077            8.098953            7.776950            7.572972            7.215114            7.345701            7.067849            6.859986            6.594899            6.663133            6.390034            6.323090            6.151206            6.181365            0.000000
  328         9.9000000000000004E+000         5.5983680146359893E-001         3.7051695519065118E+000         4.7857360040735042E+000        -8.2449871582161460E-001            0.000076            7.823586            7.527125            7.335678            6.997203            7.120872            6.858491            6.659680            6.403055            6.470482            6.211290            6.147796            5.985085            6.014857            0.000000
  329         9.9000000000000004E+000         5.6058274599778757E-001         3.7055854408633588E+000         4.7850854995800756E+000        -8.2162103457784974E-001            0.000076            7.813387            7.517882            7.326922            6.989157            7.112570            6.850759            6.652277            6.395976            6.463341            6.204690            6.141334            5.978965            6.008724            0.000000
  330         9.9000000000000004E+000         5.6117728984122661E-001         3.7059356152296616E+000         4.7846095465173271E+000        -8.1929516015031989E-001            0.000076            7.805054            7.510349            7.319799            6.982628            7.105827            6.844495            6.646288            6.390260            6.457571            6.199376            6.136137            5.974057            6.003804            0.000000
  331         9.9000000000000004E+000         5.7605795983583630E-001         3.7144637732300612E+000         4.7718175940582723E+000        -7.6114724286891844E-001            0.000075            7.600603            7.324986            7.144418            6.821360            6.939461            6.689551            6.498044            6.248515            6.313742            6.067322            6.006879            5.851719            5.881194            0.000000
  332         9.9000000000000004E+000         5.8042384692167026E-001         3.7170809775265039E+000         4.7682447032891053E+000        -7.4380687075533125E-001            0.000075            7.540013            7.270077            7.092523            6.773685            6.890257            6.643765            6.454383            6.206735            6.271068            6.028442            5.968839            5.815763            5.845160            0.000000
  333         9.9000000000000004E+000         5.8072699510990544E-001         3.7172615537246814E+000         4.7679900785631961E+000        -7.4260089791463979E-001            0.000075            7.535826            7.266275            7.088927            6.770379            6.886846            6.640589            6.451356            6.203835            6.268102            6.025741            5.966195            5.813262            5.842654            0.000000
  334         9.9000000000000004E+000         5.9243832450662248E-001         3.7240400297129663E+000         4.7574096927024421E+000        -6.9605826324846531E-001            0.000074            7.376850            7.121444            6.951641            6.643847            6.756412            6.518818            6.335342            6.092508            6.154349            5.921741            5.864335            5.716726            5.745919            0.000000
  335         9.9000000000000004E+000         5.9819644420213991E-001         3.7275331810820176E+000         4.7525655729981651E+000        -6.7293649387796095E-001            0.000074            7.298246            7.049913            6.883940            6.581557            6.692153            6.458858            6.278226            6.037993            6.098960            5.870860            5.814528            5.669606            5.698705            0.000000
  336         9.9000000000000004E+000         6.0696903509745925E-001         3.7324496403361405E+000         4.7445104767506825E+000        -6.3896418650493991E-001            0.000074            7.185259            6.946547            6.785842            6.490924            6.598796            6.371478            6.194655            5.958231            6.018256            5.796106            5.741270            5.600089            5.629057            0.000000
