# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  4.71249E-05    -2.50     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  290         9.9000000000000004E+000         3.4618114007448364E-001         3.6317909569743918E+000         4.9837123838180144E+000        -1.5245074190927344E+000            0.000045           10.246003            9.778523            9.528366            9.014606            9.197856            8.811429            8.546063            8.233534            8.314187            7.941224            7.850352            7.617426            7.651194            0.000000
  291         9.9000000000000004E+000         3.5021157413208265E-001         3.6322902176859180E+000         4.9814589495625246E+000        -1.5151903668203937E+000            0.000045           10.217195            9.750835            9.500796            8.988702            9.171425            8.785996            8.521121            8.208952            8.289531            7.917440            7.826930            7.594357            7.628112            0.000000
  292         9.9000000000000004E+000         3.5030996158302341E-001         3.6323032654800533E+000         4.9814119172546016E+000        -1.5149707742971612E+000            0.000045           10.216467            9.750135            9.500070            8.988077            9.170769            8.785377            8.520521            8.208362            8.288937            7.916869            7.826366            7.593801            7.627556            0.000000
  293         9.9000000000000004E+000         3.5122190752194860E-001         3.6324249121113472E+000         4.9810170284069812E+000        -1.5129736238216021E+000            0.000045           10.210143            9.744083            9.494055            8.982451            9.165020            8.779867            8.515129            8.203057            8.283615            7.911757            7.821342            7.588867            7.622618            0.000000
  294         9.9000000000000004E+000         3.6014647835183439E-001         3.6336082871031454E+000         4.9766243657922784E+000        -1.4929337910175760E+000            0.000045           10.147009            9.683597            9.433780            8.926257            9.107529            8.724760            8.461203            8.149991            8.230366            7.860516            7.770913            7.539352            7.573062            0.000000
  295         9.9000000000000004E+000         3.6020520663958444E-001         3.6336164991550830E+000         4.9766105866219608E+000        -1.4928172840214262E+000            0.000045           10.146612            9.683218            9.433389            8.925921            9.107177            8.724428            8.460882            8.149676            8.230048            7.860212            7.770614            7.539058            7.572769            0.000000
  296         9.9000000000000004E+000         3.6149965668728584E-001         3.6337982926019397E+000         4.9762239181850187E+000        -1.4901632024341114E+000            0.000045           10.137966            9.674976            9.425164            8.918353            9.099401            8.717022            8.453660            8.142588            8.222930            7.853397            7.763919            7.532510            7.566214            0.000000
  297         9.9000000000000004E+000         3.6156325472158807E-001         3.6338071928332401E+000         4.9762025106381005E+000        -1.4900305192447010E+000            0.000045           10.137553            9.674583            9.424788            8.917979            9.099025            8.716660            8.453303            8.142237            8.222579            7.853061            7.763589            7.532189            7.565892            0.000000
  298         9.9000000000000004E+000         3.6562639186200430E-001         3.6343774282606476E+000         4.9749202843945417E+000        -1.4816327242048866E+000            0.000045           10.110320            9.648623            9.398922            8.894092            9.074507            8.693289            8.430503            8.119852            8.200103            7.831526            7.742425            7.511504            7.545182            0.000000
  299         9.9000000000000004E+000         3.6968548998779077E-001         3.6349460161730240E+000         4.9731246789254202E+000        -1.4727327368210144E+000            0.000045           10.081866            9.621437            9.371808            8.869002            9.048771            8.668705            8.406496            8.096261            8.176420            7.808764            7.720020            7.489592            7.523245            0.000000
  300         9.9000000000000004E+000         3.6975758759987681E-001         3.6349561944516942E+000         4.9730966401384498E+000        -1.4725781964945934E+000            0.000045           10.081387            9.620980            9.371367            8.868568            9.048334            8.668284            8.406082            8.095854            8.176013            7.808373            7.719636            7.489219            7.522870            0.000000
  301         9.9000000000000004E+000         3.6980041564413324E-001         3.6349622106700807E+000         4.9730777753496582E+000        -1.4724843049115193E+000            0.000045           10.081070            9.620678            9.371051            8.868301            9.048052            8.668019            8.405827            8.095604            8.175760            7.808130            7.719396            7.488982            7.522634            0.000000
  302         9.9000000000000004E+000         3.7415464409158122E-001         3.6357707268952328E+000         4.9699492952979512E+000        -1.4610726474501681E+000            0.000045           10.043616            9.585026            9.335348            8.835787            9.014523            8.636175            8.374839            8.065216            8.145226            7.778884            7.690625            7.460922            7.494540            0.000000
  303         9.9000000000000004E+000         3.7967018216206461E-001         3.6368864880417306E+000         4.9653647842271029E+000        -1.4456372050898396E+000            0.000044            9.992729            9.536638            9.286821            8.791813            8.969095            8.593094            8.332958            8.024167            8.103968            7.739365            7.651716            7.423029            7.456599            0.000000
  304         9.9000000000000004E+000         3.7975058610935225E-001         3.6369028472768443E+000         4.9652961712953676E+000        -1.4454100348208483E+000            0.000044            9.991989            9.535934            9.286120            8.791168            8.968432            8.592463            8.332345            8.023565            8.103364            7.738786            7.651145            7.422475            7.456044            0.000000
  305         9.9000000000000004E+000         3.9113658194486806E-001         3.6393484932376765E+000         4.9558729280541920E+000        -1.4133849971452714E+000            0.000044            9.885807            9.435266            9.185638            8.699738            8.874068            8.503074            8.245494            7.938525            8.017894            7.657007            7.570588            7.344398            7.377822            0.000000
  306         9.9000000000000004E+000         3.9120770966983215E-001         3.6393647728068950E+000         4.9558118255045143E+000        -1.4131805719600483E+000            0.000044            9.885145            9.434639            9.185033            8.699153            8.873475            8.502508            8.244942            7.937984            8.017351            7.656489            7.570079            7.343911            7.377332            0.000000
  307         9.9000000000000004E+000         3.9859814500328800E-001         3.6410813876419925E+000         4.9494282134286243E+000        -1.3918046981027452E+000            0.000043            9.813722            9.367108            9.117780            8.638021            8.810324            8.442792            8.186985            7.881296            7.960365            7.602039            7.516375            7.292089            7.325391            0.000000
  308         9.9000000000000004E+000         4.0674527532637755E-001         3.6433949906631020E+000         4.9419535431333932E+000        -1.3666339082871786E+000            0.000043            9.726887            9.285553            9.036754            8.564937            8.734625            8.371653            8.118192            7.814213            7.892878            7.537965            7.453160            7.231537            7.264667            0.000000
  309         9.9000000000000004E+000         4.1000908546867432E-001         3.6443844638422895E+000         4.9388672351038529E+000        -1.3562508354364928E+000            0.000043            9.690798            9.251735            9.003212            8.534693            8.703300            8.342257            8.089794            7.786549            7.865036            7.511597            7.427106            7.206650            7.239704            0.000000
  310         9.9000000000000004E+000         4.1028644128245517E-001         3.6444675004042084E+000         4.9386062714684158E+000        -1.3553739917117891E+000            0.000043            9.687742            9.248874            9.000363            8.532145            8.700655            8.339776            8.087399            7.784215            7.862686            7.509370            7.424903            7.204543            7.237592            0.000000
  311         9.9000000000000004E+000         4.3526927730235809E-001         3.6519892627509587E+000         4.9148562309437169E+000        -1.2759796650793622E+000            0.000043            9.413433            8.992278            8.747034            8.302118            8.462878            8.116123            7.871086            7.573423            7.650571            7.309395            7.226214            7.014727            7.047250            0.000000
  312         9.9000000000000004E+000         4.3548988845577530E-001         3.6520565328982362E+000         4.9146438728956969E+000        -1.2752725439500106E+000            0.000043            9.411004            8.990005            8.744806            8.300064            8.460766            8.114132            7.869157            7.571544            7.648682            7.307630            7.224452            7.013043            7.045561            0.000000
  313         9.9000000000000004E+000         4.3773625431707719E-001         3.6527308056646408E+000         4.9124975751544868E+000        -1.2681311663948271E+000            0.000043            9.386423            8.967059            8.722280            8.279418            8.439484            8.094069            7.849727            7.552604            7.629619            7.289786            7.206626            6.995973            7.028454            0.000000
  314         9.9000000000000004E+000         4.5320837968034711E-001         3.6578054223845702E+000         4.8973433505150004E+000        -1.2171969472858313E+000            0.000043            9.209009            8.802212            8.561257            8.131399            8.287071            7.950507            7.710786            7.417225            7.493443            7.162814            7.080032            6.874718            6.906945            0.000000
  315         9.9000000000000004E+000         4.6581274806916217E-001         3.6627723188410806E+000         4.8843200229093728E+000        -1.1727723027970052E+000            0.000043            9.050066            8.655883            8.419578            8.001015            8.152806            7.824510            7.589159            7.298939            7.374493            7.052297            6.970769            6.770195            6.802181            0.000000
  316         9.9000000000000004E+000         4.6598528678482065E-001         3.6628411933273237E+000         4.8841413079007419E+000        -1.1721602071482953E+000            0.000043            9.047884            8.653873            8.417637            7.999221            8.150961            7.822778            7.587486            7.297313            7.372859            7.050777            6.969272            6.768761            6.800743            0.000000
  317         9.9000000000000004E+000         4.6864523217865117E-001         3.6639167208074768E+000         4.8813760227208585E+000        -1.1626588114446081E+000            0.000043            9.013916            8.622665            8.387507            7.971413            8.122352            7.795922            7.561563            7.272118            7.347514            7.027172            6.946050            6.746519            6.778450            0.000000
  318         9.9000000000000004E+000         4.7600190589610875E-001         3.6668713961000856E+000         4.8737259881583741E+000        -1.1364583361821177E+000            0.000042            8.920643            8.537006            8.304928            7.895035            8.043821            7.722153            7.490342            7.202935            7.277881            6.962135            6.882253            6.685354            6.717148            0.000000
  319         9.9000000000000004E+000         4.8927283329354743E-001         3.6722973788082163E+000         4.8597597382188411E+000        -1.0886446498908051E+000            0.000042            8.751257            8.381544            8.155378            7.756434            7.901396            7.588350            7.361193            7.077830            7.151674            6.843705            6.766743            6.574578            6.606125            0.000000
  320         9.9000000000000004E+000         4.9202399901145505E-001         3.6734040000690182E+000         4.8568511891822368E+000        -1.0787921898194768E+000            0.000042            8.716648            8.349751            8.124803            7.728067            7.872257            7.560959            7.334753            7.052282            7.125839            6.819342            6.743066            6.551868            6.583365            0.000000
  321         9.9000000000000004E+000         4.9793770191484277E-001         3.6758519804032246E+000         4.8505391336661328E+000        -1.0572769507474087E+000            0.000042            8.641019            8.280303            8.058039            7.666199            7.808681            7.501246            7.277148            6.996754            7.069582            6.766204            6.691532            6.502496            6.533885            0.000000
  322         9.9000000000000004E+000         4.9851026852490748E-001         3.6760876460927596E+000         4.8499282830767800E+000        -1.0551995195356341E+000            0.000042            8.633745            8.273610            8.051599            7.660229            7.802547            7.495486            7.271592            6.991407            7.064158            6.761075            6.686566            6.497740            6.529118            0.000000
  323         9.9000000000000004E+000         5.1636725522313165E-001         3.6849045012739499E+000         4.8327447620120854E+000        -9.8783792978594809E-001            0.000042            8.389358            8.051151            7.839069            7.464855            7.601185            7.307866            7.091561            6.818825            6.888731            6.598226            6.528206            6.347211            6.378230            0.000000
  324         9.9000000000000004E+000         5.1991996964431109E-001         3.6866912961456602E+000         4.8293035104039141E+000        -9.7430888004584948E-001            0.000042            8.340617            8.006824            7.796837            7.425960            7.561120            7.270538            7.055766            6.784425            6.853850            6.566233            6.496781            6.317354            6.348299            0.000000
  325         9.9000000000000004E+000         5.3269269638123995E-001         3.6932870686521366E+000         4.8169726861862623E+000        -9.2502299846180247E-001            0.000041            8.163915            7.846168            7.643985            7.285128            7.416051            7.135413            6.926262            6.659865            6.727965            6.450973            6.383249            6.209531            6.240221            0.000000
  326         9.9000000000000004E+000         5.3940314043934556E-001         3.6967251506299901E+000         4.8104168582399005E+000        -8.9916063646168276E-001            0.000041            8.072434            7.762845            7.564700            7.211969            7.340724            7.065153            6.858910            6.595015            6.662779            6.390871            6.324079            6.153292            6.183854            0.000000
  327         9.9000000000000004E+000         5.3954843313441547E-001         3.6968008096931091E+000         4.8102745945668648E+000        -8.9859547953980978E-001            0.000041            8.070440            7.761027            7.562970            7.210372            7.339080            7.063620            6.857441            6.593600            6.661361            6.389558            6.322789            6.152066            6.182625            0.000000
  328         9.9000000000000004E+000         5.5913334940167303E-001         3.7073652309343119E+000         4.7921408863797845E+000        -8.2265249331900847E-001            0.000041            7.803022            7.517514            7.331572            6.997209            7.119416            6.858990            6.661434            6.405639            6.472453            6.214656            6.151438            5.989550            6.019726            0.000000
  329         9.9000000000000004E+000         5.6027657453314916E-001         3.7079990317412719E+000         4.7911354274487454E+000        -8.1824803279269676E-001            0.000041            7.787580            7.503452            7.318228            6.984926            7.106753            6.847206            6.650154            6.394865            6.461548            6.204627            6.141621            5.980256            6.010408            0.000000
  330         9.9000000000000004E+000         5.6040261445113981E-001         3.7080693711184214E+000         4.7910262684189204E+000        -8.1776228289452835E-001            0.000041            7.785875            7.501907            7.316766            6.983582            7.105366            6.845915            6.648919            6.393685            6.460354            6.203527            6.140545            5.979237            6.009388            0.000000
  331         9.9000000000000004E+000         5.7819356788280329E-001         3.7180922636790572E+000         4.7753358461534168E+000        -7.4853804964925363E-001            0.000040            7.546038            7.283278            7.109317            6.792531            6.908409            6.662504            6.473681            6.226184            6.289982            6.047377            5.987682            5.834490            5.864299            0.000000
  332         9.9000000000000004E+000         5.7880012839121042E-001         3.7184340509036775E+000         4.7747830670695288E+000        -7.4615983278516262E-001            0.000040            7.537922            7.275863            7.102272            6.786036            6.901715            6.656261            6.467731            6.220479            6.284162            6.042048            5.982464            5.829544            5.859342            0.000000
  333         9.9000000000000004E+000         5.7891579085842360E-001         3.7184997210043074E+000         4.7746793831143224E+000        -7.4570607924717880E-001            0.000040            7.536372            7.274440            7.100917            6.784786            6.900427            6.655061            6.466587            6.219382            6.283042            6.041026            5.981462            5.828597            5.858391            0.000000
  334         9.9000000000000004E+000         5.9554819555398608E-001         3.7280421924343350E+000         4.7594484013898573E+000        -6.7973881504321731E-001            0.000040            7.313923            7.070735            6.907223            6.606116            6.716307            6.483194            6.302751            6.062473            6.123442            5.894444            5.837893            5.692512            5.722001            0.000000
  335         9.9000000000000004E+000         5.9574498201156878E-001         3.7281553974574773E+000         4.7592634927855970E+000        -6.7895240928626333E-001            0.000040            7.311308            7.068334            6.904937            6.604005            6.714132            6.481162            6.300807            6.060617            6.121562            5.892709            5.836192            5.690898            5.720384            0.000000
  336         9.9000000000000004E+000         6.0978295186375142E-001         3.7360172941675351E+000         4.7463310566479704E+000        -6.2455862044652710E-001            0.000039            7.132144            6.903590            6.748028            6.458991            6.564775            6.341508            6.167120            5.933074            5.992501            5.773272            5.719158            5.579873            5.609120            0.000000
