# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = HST/ACS/WFC (Vega)                                              
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  9.40119E-05    -2.20     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   21
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf       ACS_WFC_F435W       ACS_WFC_F475W       ACS_WFC_F502N       ACS_WFC_F550M       ACS_WFC_F555W       ACS_WFC_F606W       ACS_WFC_F625W       ACS_WFC_F658N       ACS_WFC_F660N       ACS_WFC_F775W       ACS_WFC_F814W      ACS_WFC_F850LP       ACS_WFC_F892N               phase
  266         9.9000000000000004E+000         2.0952400050701778E-001         3.6086791257894291E+000         5.1025667896563247E+000        -1.9555767349785647E+000            0.000104           11.610728           11.101181           10.898140           10.217329           10.448307            9.998951            9.702537            9.371704            9.456729            9.046153            8.944792            8.689002            8.722875            0.000000
  267         9.9000000000000004E+000         2.1958868432061876E-001         3.6097184262831123E+000         5.0896098313791009E+000        -1.9189554193125364E+000            0.000104           11.506107           10.998726           10.793471           10.120407           10.349380            9.902919            9.607870            9.277886            9.362817            8.954106            8.853242            8.598385            8.632257            0.000000
  268         9.9000000000000004E+000         2.2949666374020691E-001         3.6107373564691043E+000         5.0770116342167695E+000        -1.8830780354921659E+000            0.000104           11.403769           10.898385           10.691059           10.025513           10.252524            9.808891            9.515175            9.186007            9.270836            8.863929            8.763525            8.509618            8.543483            0.000000
  269         9.9000000000000004E+000         2.3550869175221681E-001         3.6113672613419183E+000         5.0692775799931615E+000        -1.8611720010606174E+000            0.000104           11.341268           10.837059           10.628485            9.967582           10.193366            9.751478            9.458584            9.129913            9.214677            8.808867            8.708735            8.455432            8.489289            0.000000
  270         9.9000000000000004E+000         2.4239104659591570E-001         3.6120840509330421E+000         5.0605968068641740E+000        -1.8362848343691591E+000            0.000104           11.270314           10.767405           10.557489            9.901762           10.126174            9.686255            9.394285            9.066174            9.150861            8.746292            8.646460            8.393862            8.427706            0.000000
  271         9.9000000000000004E+000         2.5445739401112821E-001         3.6132554711431117E+000         5.0479677540751835E+000        -1.7983708425275378E+000            0.000104           11.161466           10.660553           10.448647            9.801089           10.023331            9.586573            9.296077            8.968865            9.053425            8.650852            8.551487            8.300086            8.333898            0.000000
  272         9.9000000000000004E+000         2.6164522923305739E-001         3.6139470630411186E+000         5.0403114632503696E+000        -1.7753585362639139E+000            0.000104           11.095701           10.595930           10.382877            9.740112            9.961076            9.526180            9.236553            8.909872            8.994352            8.592939            8.493838            8.243161            8.276951            0.000000
  273         9.9000000000000004E+000         2.6616406790343072E-001         3.6143706939184677E+000         5.0362520033247495E+000        -1.7624484571604522E+000            0.000104           11.058434           10.559341           10.345665            9.705709            9.925921            9.492142            9.203031            8.876669            8.961102            8.560396            8.461454            8.211231            8.245004            0.000000
  274         9.9000000000000004E+000         2.7444289622745305E-001         3.6151365862145992E+000         5.0287781401368523E+000        -1.7388006393219744E+000            0.000104           10.990333           10.492434           10.277582            9.642786            9.861622            9.429872            9.141703            8.815924            8.900268            8.500819            8.402154            8.152762            8.186504            0.000000
  275         9.9000000000000004E+000         2.7946594585679557E-001         3.6155840737176543E+000         5.0243030526162196E+000        -1.7245811084120217E+000            0.000104           10.949558           10.452352           10.236833            9.605021            9.823057            9.392488            9.104867            8.779429            8.863720            8.465000            8.366494            8.117594            8.151318            0.000000
  276         9.9000000000000004E+000         2.9089199080419942E-001         3.6166589289232043E+000         5.0142817628024590E+000        -1.6921659784639367E+000            0.000104           10.856072           10.360492           10.143475            9.518658            9.734815            9.307047            9.020723            8.696101            8.780263            8.383279            8.285147            8.037446            8.071118            0.000000
  277         9.9000000000000004E+000         2.9778179163783697E-001         3.6172742552192281E+000         5.0084049606977814E+000        -1.6729175053810368E+000            0.000104           10.800862           10.306198           10.088305            9.467516            9.682589            9.256428            8.970851            8.646698            8.730784            8.334778            8.236853            7.989848            8.023491            0.000000
  278         9.9000000000000004E+000         2.9869401985875882E-001         3.6173561705680797E+000         5.0076197410587353E+000        -1.6703663487888727E+000            0.000104           10.793545           10.299003           10.080997            9.460737            9.675667            9.249719            8.964240            8.640150            8.724226            8.328349            8.230452            7.983540            8.017179            0.000000
  279         9.9000000000000004E+000         3.0479697823805185E-001         3.6179638412484065E+000         5.0031485889940672E+000        -1.6547697151324379E+000            0.000104           10.747365           10.253960           10.035189            9.418738            9.632644            9.208244            8.923479            8.599850            8.683851            8.288933            8.191238            7.945025            7.978632            0.000000
  280         9.9000000000000004E+000         3.1022094523359794E-001         3.6184744025521032E+000         4.9991570526234614E+000        -1.6408447426694237E+000            0.000104           10.706490           10.214099            9.994758            9.381401            9.594468            9.171353            8.887177            8.563931            8.647871            8.253755            8.156233            7.910612            7.944190            0.000000
  281         9.9000000000000004E+000         3.1048024848456279E-001         3.6185025320310755E+000         4.9989792879428405E+000        -1.6401957760648400E+000            0.000104           10.704535           10.212195            9.992809            9.379647            9.592663            9.169621            8.885479            8.562255            8.646192            8.252115            8.154601            7.909015            7.942591            0.000000
  282         9.9000000000000004E+000         3.2009078427261728E-001         3.6195030994568889E+000         4.9925443216205290E+000        -1.6165042159333640E+000            0.000104           10.633573           10.143187            9.922860            9.315569            9.526468            9.106382            8.823349            8.500868            8.584691            8.192142            8.094983            7.850603            7.884077            0.000000
  283         9.9000000000000004E+000         3.2016594017582767E-001         3.6195112891380603E+000         4.9924956628351573E+000        -1.6163209097119009E+000            0.000104           10.633016           10.142646            9.922313            9.315069            9.525949            9.105889            8.822866            8.500391            8.584213            8.191677            8.094522            7.850152            7.883624            0.000000
  284         9.9000000000000004E+000         3.2561947368440119E-001         3.6201688108412267E+000         4.9890219739869659E+000        -1.6029050160874303E+000            0.000104           10.591780           10.103048            9.881738            9.278318            9.487674            9.069691            8.787397            8.465411            8.549156            8.157628            8.060737            7.817139            7.850564            0.000000
  285         9.9000000000000004E+000         3.2585674108715923E-001         3.6201967772990158E+000         4.9888837056085942E+000        -1.6023378040737493E+000            0.000104           10.590036           10.101377            9.880043            9.276758            9.486055            9.068155            8.785891            8.463924            8.547668            8.156184            8.059304            7.815739            7.849162            0.000000
  286         9.9000000000000004E+000         3.3685327669117926E-001         3.6214994546949697E+000         4.9825082168573402E+000        -1.5763564467010294E+000            0.000104           10.509878           10.024444            9.801267            9.205392            9.411766            8.997892            8.717070            8.396073            8.479661            8.090242            7.993850            7.751798            7.785145            0.000000
  287         9.9000000000000004E+000         3.3688185162309525E-001         3.6215031800520530E+000         4.9824926601783748E+000        -1.5762893664824265E+000            0.000104           10.509665           10.024238            9.801042            9.205210            9.411571            8.997711            8.716895            8.395902            8.479488            8.090074            7.993682            7.751634            7.784981            0.000000
  288         9.9000000000000004E+000         3.3888860339902277E-001         3.6217642835514647E+000         4.9812697121503486E+000        -1.5714380789694944E+000            0.000104           10.494495           10.009706            9.786154            9.191789            9.397578            8.984512            8.703994            8.383186            8.466743            8.077750            7.981452            7.739705            7.773036            0.000000
  289         9.9000000000000004E+000         3.3905972664327499E-001         3.6217863610961669E+000         4.9811865281424277E+000        -1.5710482979810880E+000            0.000104           10.493266           10.008533            9.784966            9.190701            9.396449            8.983446            8.702951            8.382158            8.465712            8.076757            7.980468            7.738746            7.772076            0.000000
  290         9.9000000000000004E+000         3.4130824883760236E-001         3.6220780796997252E+000         4.9800357121100678E+000        -1.5658597930205300E+000            0.000104           10.476895            9.992870            9.768904            9.176281            9.381394            8.969273            8.689116            8.368527            8.452044            8.063563            7.967379            7.725992            7.759305            0.000000
  291         9.9000000000000004E+000         3.4606623163499944E-001         3.6227172356530035E+000         4.9774090201853776E+000        -1.5546458234852580E+000            0.000104           10.441490            9.958955            9.734171            9.145057            9.348928            8.938596            8.659176            8.339032            8.422494            8.035034            7.939087            7.698426            7.731702            0.000000
  292         9.9000000000000004E+000         3.4613040073029738E-001         3.6227260366041518E+000         4.9773774033217109E+000        -1.5544996172093657E+000            0.000104           10.441030            9.958509            9.733714            9.144648            9.348507            8.938194            8.658785            8.338647            8.422109            8.034663            7.938720            7.698068            7.731344            0.000000
  293         9.9000000000000004E+000         3.4971448960729085E-001         3.6232386206506297E+000         4.9755354054926677E+000        -1.5461082235309906E+000            0.000104           10.414402            9.932799            9.707355            9.121099            9.324190            8.915083            8.636265            8.316487            8.399914            8.013279            7.917485            7.677456            7.710703            0.000000
  294         9.9000000000000004E+000         3.5334049954594859E-001         3.6237200769879907E+000         4.9737489438301425E+000        -1.5379597417184208E+000            0.000104           10.388718            9.907984            9.681955            9.098302            9.300680            8.892474            8.614438            8.294999            8.378390            7.992526            7.896612            7.657427            7.690647            0.000000
  295         9.9000000000000004E+000         3.5381286114877630E-001         3.6237882438158362E+000         4.9735148933877156E+000        -1.5368599986124061E+000            0.000104           10.385220            9.904612            9.678513            9.095207            9.297489            8.889387            8.611480            8.292089            8.375476            7.989721            7.893794            7.654726            7.687942            0.000000
  296         9.9000000000000004E+000         3.5705575619289504E-001         3.6242934908336490E+000         4.9717845825192324E+000        -1.5291491721728521E+000            0.000103           10.360309            9.880594            9.653776            9.073384            9.274870            8.867605            8.590673            8.271653            8.354988            7.970037            7.874077            7.635478            7.668854            0.000000
  297         9.9000000000000004E+000         3.5850141423248816E-001         3.6245321379920714E+000         4.9711475168432573E+000        -1.5257897070411430E+000            0.000103           10.349229            9.869934            9.642756            9.063774            9.264875            8.858017            8.581543            8.262707            8.346007            7.961355            7.865548            7.627082            7.660446            0.000000
  298         9.9000000000000004E+000         3.6015072867067505E-001         3.6247641951609593E+000         4.9706233366811334E+000        -1.5223740125591714E+000            0.000103           10.338115            9.859244            9.631807            9.054045            9.254810            8.848330            8.572279            8.253619            8.336889            7.952452            7.856886            7.618549            7.651899            0.000000
  299         9.9000000000000004E+000         3.6179836898290701E-001         3.6249955845676980E+000         4.9698938469476186E+000        -1.5187575898724179E+000            0.000103           10.326511            9.848069            9.620395            9.043819            9.244256            8.838159            8.562519            8.244034            8.327275            7.943058            7.847733            7.609607            7.642862            0.000000
  300         9.9000000000000004E+000         3.6574678525224213E-001         3.6257324733551450E+000         4.9676053825043507E+000        -1.5087537953800474E+000            0.000102           10.293190            9.816070            9.587389            9.015012            9.214298            8.809933            8.535158            8.217285            8.300318            7.917203            7.822333            7.584992            7.618216            0.000000
  301         9.9000000000000004E+000         3.6579492231030974E-001         3.6257414211304151E+000         4.9675748989243615E+000        -1.5086302424978040E+000            0.000102           10.292771            9.815663            9.586954            9.014649            9.213922            8.809582            8.534814            8.216955            8.299978            7.916884            7.822017            7.584686            7.617909            0.000000
  302         9.9000000000000004E+000         3.7268111861337533E-001         3.6271964239338352E+000         4.9622581082795225E+000        -1.4893847236131084E+000            0.000101           10.228194            9.753782            9.523421            8.958375            9.156027            8.755054            8.481577            8.165005            8.247698            7.867328            7.773189            7.537327            7.570500            0.000000
  303         9.9000000000000004E+000         3.8110098830178424E-001         3.6291472474626683E+000         4.9554404834367674E+000        -1.4650493567584384E+000            0.000100           10.145101            9.674436            9.442341            8.887066            9.081980            8.685457            8.414189            8.099228            8.181512            7.804494            7.711467            7.477430            7.510553            0.000000
  304         9.9000000000000004E+000         3.8122279387899749E-001         3.6291769594697914E+000         4.9553370665428798E+000        -1.4646887195797378E+000            0.000100           10.143856            9.673247            9.441120            8.886003            9.080873            8.684420            8.413189            8.098249            8.180529            7.803559            7.710550            7.476540            7.509663            0.000000
  305         9.9000000000000004E+000         3.8709143138300639E-001         3.6304902143386770E+000         4.9504747614430027E+000        -1.4479631770428960E+000            0.000100           10.087079            9.619035            9.385966            8.837242            9.030195            8.636714            8.367083            8.053066            8.135213            7.760436            7.668151            7.435378            7.468538            0.000000
  306         9.9000000000000004E+000         3.8867905113098533E-001         3.6308970380445298E+000         4.9490961509140385E+000        -1.4431671547769533E+000            0.000100           10.070448            9.603197            9.369843            8.823105            9.015451            8.622892            8.353751            8.040016            8.122126            7.748033            7.655967            7.423601            7.456750            0.000000
  307         9.9000000000000004E+000         3.9830448038501859E-001         3.6334361494803433E+000         4.9405807076718800E+000        -1.4138605868645966E+000            0.000099            9.968291            9.506014            9.271070            8.736318            8.925067            8.538241            8.272067            7.960185            8.042003            7.672122            7.581488            7.351660            7.384708            0.000000
  308         9.9000000000000004E+000         4.0517110897471104E-001         3.6355140683044498E+000         4.9341765495387211E+000        -1.3919905374451385E+000            0.000099            9.890088            9.431905            9.195863            8.670548            8.856483            8.474369            8.210482            7.900215            7.981728            7.615238            7.525755            7.298061            7.331008            0.000000
  309         9.9000000000000004E+000         4.1675272693752624E-001         3.6394318565152504E+000         4.9228866496358767E+000        -1.3531815768078110E+000            0.000099            9.749022            9.298626            9.060909            8.552869            8.733555            8.360148            8.100652            7.793454            7.874266            7.514145            7.426805            7.203177            7.235849            0.000000
  310         9.9000000000000004E+000         4.2929800590257555E-001         3.6437906140716012E+000         4.9103909291047785E+000        -1.3104171851803672E+000            0.000098            9.593863            9.152292            8.913364            8.423553            8.598616            8.234684            7.980026            7.676264            7.756184            7.403425            7.318073            7.099112            7.131498            0.000000
  311         9.9000000000000004E+000         4.3947410994203406E-001         3.6468630778025766E+000         4.9007077083798851E+000        -1.2780340403140131E+000            0.000098            9.479566            9.044365            8.805076            8.327451            8.498621            8.141209            7.889872            7.588537            7.667829            7.320419            7.236221            7.020524            7.052722            0.000000
  312         9.9000000000000004E+000         4.3974506991896434E-001         3.6469536670835025E+000         4.9004397688560051E+000        -1.2771265561150853E+000            0.000098            9.476325            9.041313            8.802023            8.324758            8.495802            8.138577            7.887338            7.586074            7.665350            7.318100            7.233931            7.018330            7.050522            0.000000
  313         9.9000000000000004E+000         4.4290780558894316E-001         3.6480076308823901E+000         4.8973234047004519E+000        -1.2665589232167072E+000            0.000098            9.438612            9.005818            8.766496            8.293352            8.463007            8.107974            7.857855            7.557418            7.636513            7.291113            7.207284            6.992783            7.024913            0.000000
  314         9.9000000000000004E+000         4.4918965533714089E-001         3.6500701887688805E+000         4.8911677371977706E+000        -1.2458652762708540E+000            0.000098            9.365017            8.936615            8.697388            8.231853            8.399054            8.048234            7.800277            7.501449            7.580193            7.238511            7.155255            6.942871            6.974880            0.000000
  315         9.9000000000000004E+000         4.7060912107982783E-001         3.6589599725501989E+000         4.8688937896717004E+000        -1.1682062201343772E+000            0.000097            9.080200            8.671619            8.435178            7.998204            8.156108            7.822213            7.583236            7.291285            7.368309            7.043301            6.961824            6.757988            6.789530            0.000000
  316         9.9000000000000004E+000         4.7078339609830172E-001         3.6590334603930450E+000         4.8687112370380365E+000        -1.1675702454953620E+000            0.000097            9.077880            8.669469            8.433067            7.996302            8.154134            7.820374            7.581470            7.289576            7.366582            7.041708            6.960251            6.756485            6.788023            0.000000
  317         9.9000000000000004E+000         4.7195254000890130E-001         3.6595095762663687E+000         4.8674941402860261E+000        -1.1633788532761817E+000            0.000097            9.062686            8.655378            8.419236            7.983819            8.141186            7.808291            7.569858            7.278335            7.355227            7.031211            6.949882            6.746565            6.778079            0.000000
  318         9.9000000000000004E+000         4.7735015820090787E-001         3.6617797730061370E+000         4.8618542956830950E+000        -1.1437191363280861E+000            0.000097            8.991245            8.589311            8.354457            7.925247            8.080486            7.751722            7.515422            7.225652            7.302021            6.981992            6.901342            6.700168            6.731565            0.000000
  319         9.9000000000000004E+000         4.9583492257116302E-001         3.6697973086371154E+000         4.8422035987601619E+000        -1.0750949924756403E+000            0.000096            8.743335            8.360401            8.132150            7.722371            7.870878            7.555755            7.326875            7.043295            7.117938            6.810472            6.733104            6.539509            6.570511            0.000000
  320         9.9000000000000004E+000         4.9715477171998845E-001         3.6703577700183971E+000         4.8408423586123428E+000        -1.0703033482911244E+000            0.000096            8.726158            8.344566            8.116842            7.708313            7.856369            7.542176            7.313806            7.030662            7.105178            6.798520            6.721427            6.528366            6.559340            0.000000
  321         9.9000000000000004E+000         4.9965478633279675E-001         3.6714089265044607E+000         4.8381956800956738E+000        -1.0611761824755992E+000            0.000096            8.693634            8.314561            8.087646            7.681635            7.828852            7.516397            7.288980            7.006654            7.080934            6.775759            6.699204            6.507144            6.538069            0.000000
  322         9.9000000000000004E+000         5.0425162613007979E-001         3.6738543918070934E+000         4.8340028293476340E+000        -1.0433765742324139E+000            0.000096            8.626816            8.253592            8.028486            7.628365            7.773652            7.465183            7.239964            6.959538            7.033255            6.731360            6.656154            6.466434            6.497244            0.000000
  323         9.9000000000000004E+000         5.1905029965863692E-001         3.6814978673742900E+000         4.8200792640529269E+000        -9.8657798769509653E-001            0.000095            8.417209            8.062214            7.843869            7.460802            7.600259            7.303958            7.085500            6.810997            6.882707            6.590950            6.520212            6.337543            6.368049            0.000000
  324         9.9000000000000004E+000         5.2811694260491071E-001         3.6864425087008992E+000         4.8116908969251728E+000        -9.5090661121553166E-001            0.000095            8.286042            7.942978            7.729713            7.356620            7.492574            7.203800            6.989580            6.718785            6.788961            6.504780            6.435875            6.257939            6.288185            0.000000
  325         9.9000000000000004E+000         5.3334650281653895E-001         3.6891474233218084E+000         4.8066469688463966E+000        -9.3071452604912908E-001            0.000095            8.213160            7.876634            7.666263            7.298402            7.432511            7.147763            6.935833            6.667065            6.736464            6.456617            6.388503            6.212932            6.242964            0.000000
  326         9.9000000000000004E+000         5.3962917029465829E-001         3.6924970039560701E+000         4.8006590708744588E+000        -9.0612818395938555E-001            0.000094            8.124544            7.796084            7.589383            7.227830            7.359706            7.079859            6.870743            6.604506            6.673109            6.398604            6.331315            6.158408            6.188391            0.000000
  327         9.9000000000000004E+000         5.4041046646894542E-001         3.6929330907392148E+000         4.7999323875162379E+000        -9.0301048869684175E-001            0.000094            8.113264            7.785852            7.579633            7.218890            7.350480            7.071263            6.862512            6.596608            6.665125            6.391276            6.324108            6.151551            6.181520            0.000000
  328         9.9000000000000004E+000         5.6018852749456183E-001         3.7040717123926110E+000         4.7825335629203636E+000        -8.2542182707291767E-001            0.000093            7.834070            7.532795            7.339069            6.998403            7.122836            6.859353            6.659796            6.402715            6.470479            6.210489            6.146811            5.983571            6.013202            0.000000
  329         9.9000000000000004E+000         5.6073583173010677E-001         3.7043786454244017E+000         4.7820605356457397E+000        -8.2330753547042634E-001            0.000093            7.826538            7.525974            7.332605            6.992469            7.116711            6.853650            6.654335            6.397496            6.465227            6.205617            6.142042            5.979054            6.008676            0.000000
  330         9.9000000000000004E+000         5.6156462753627034E-001         3.7048687372852815E+000         4.7814011855665299E+000        -8.2006159877821549E-001            0.000093            7.814849            7.515415            7.322614            6.983321            7.107260            6.844870            6.645941            6.389489            6.457162            6.198166            6.134755            5.972172            6.001776            0.000000
  331         9.9000000000000004E+000         5.7499015581235291E-001         3.7126495280055631E+000         4.7700584680106992E+000        -7.6745183947875084E-001            0.000093            7.628452            7.346776            7.163137            6.836857            6.956094            6.704147            6.511300            6.260768            6.326787            6.078263            6.017401            5.861142            5.890504            0.000000
  332         9.9000000000000004E+000         5.8123570618690035E-001         3.7164044408379175E+000         4.7649755213988927E+000        -7.4263038974041573E-001            0.000092            7.541311            7.267893            7.088645            6.768445            6.885477            6.638433            6.448599            6.200747            6.265493            6.022421            5.962763            5.809497            5.838748            0.000000
  333         9.9000000000000004E+000         5.8163259723564631E-001         3.7166424700848686E+000         4.7646454262876334E+000        -7.4104830724837034E-001            0.000092            7.535792            7.262895            7.083923            6.764106            6.881000            6.634263            6.444625            6.196938            6.261593            6.018873            5.959291            5.806213            5.835458            0.000000
  334         9.9000000000000004E+000         5.9088338898294068E-001         3.7220389483522820E+000         4.7563903383587345E+000        -7.0421798735108954E-001            0.000092            7.409206            7.147793            6.974925            6.663700            6.777473            6.537639            6.352594            6.108540            6.170969            5.936306            5.878427            5.729598            5.758687            0.000000
  335         9.9000000000000004E+000         5.9942217529742536E-001         3.7272220728942873E+000         4.7492166131044495E+000        -6.6992853617380976E-001            0.000091            7.292133            7.041403            6.874304            6.571112            6.681963            6.448431            6.267709            6.027378            6.088316            5.860529            5.804249            5.659419            5.688370            0.000000
  336         9.9000000000000004E+000         6.0556207671431317E-001         3.7306658134204445E+000         4.7436001868020385E+000        -6.4616696953414610E-001            0.000091            7.212797            6.968956            6.805631            6.507661            6.616606            6.387182            6.209182            5.971465            6.031744            5.808114            5.752881            5.610672            5.639534            0.000000
