# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat Oct 15 02:01:46 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: HST/ACS WFC
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00038	Y = 0.24900	[M/H] = -1.609	eta_R = 0.200	Age = 	6.3096e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP	int_IMF	stage
	0.000382	9.8000	0.09000000	0.0900	-3.1945	3.4774	5.4485	12.756	17.397	16.479	17.010	15.090	15.472	14.594	14.209	13.069	13.072	12.324	12.082	11.612	1.46765435	1
	0.000382	9.8000	0.09693343	0.0969	-2.9703	3.5098	5.3862	12.196	15.999	15.236	15.515	13.817	14.203	13.496	13.115	12.288	12.329	11.704	11.513	11.118	1.53996646	1
	0.000382	9.8000	0.10000000	0.1000	-2.8764	3.5234	5.3601	11.961	15.461	14.747	14.939	13.376	13.745	13.077	12.699	11.984	12.036	11.450	11.276	10.907	1.57040203	1
	0.000382	9.8000	0.12000000	0.1200	-2.5882	3.5545	5.2755	11.240	14.121	13.504	13.545	12.307	12.625	12.010	11.645	11.135	11.212	10.689	10.548	10.227	1.74782515	1
	0.000382	9.8000	0.14000000	0.1400	-2.4084	3.5696	5.2231	10.791	13.406	12.828	12.799	11.723	12.014	11.427	11.070	10.636	10.721	10.225	10.097	9.796	1.89584959	1
	0.000382	9.8000	0.16000000	0.1600	-2.2703	3.5797	5.1831	10.446	12.901	12.346	12.277	11.297	11.573	11.008	10.661	10.259	10.347	9.871	9.749	9.461	2.02115250	1
	0.000382	9.8000	0.20000000	0.2000	-2.0554	3.5928	5.1175	9.908	12.165	11.638	11.521	10.662	10.918	10.389	10.057	9.686	9.776	9.324	9.211	8.936	2.22178221	1
	0.000382	9.8000	0.25000000	0.2500	-1.8503	3.6040	5.0541	9.396	11.496	10.991	10.844	10.071	10.312	9.815	9.496	9.144	9.233	8.803	8.696	8.433	2.40809011	1
	0.000382	9.8000	0.30000001	0.3000	-1.6908	3.6126	5.0083	8.997	10.982	10.495	10.330	9.615	9.844	9.372	9.063	8.722	8.811	8.398	8.294	8.041	2.54750419	1
	0.000382	9.8000	0.34999999	0.3500	-1.5613	3.6200	4.9755	8.673	10.564	10.091	9.916	9.243	9.464	9.012	8.712	8.379	8.467	8.068	7.969	7.724	2.65552020	1
