# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat Oct 15 01:59:50 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: HST/ACS WFC
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00030	Y = 0.24900	[M/H] = -1.710	eta_R = 0.200	Age = 	6.3096e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP	int_IMF	stage
	0.000303	9.8000	0.09000000	0.0900	-3.2006	3.4805	5.4671	12.772	17.292	16.391	16.918	14.986	15.372	14.510	14.125	13.011	13.017	12.298	12.066	11.611	1.46765435	1
	0.000303	9.8000	0.09707721	0.0971	-2.9537	3.5166	5.3970	12.154	15.792	15.054	15.304	13.649	14.029	13.340	12.960	12.186	12.232	11.634	11.454	11.075	1.54141355	1
	0.000303	9.8000	0.10000000	0.1000	-2.8572	3.5306	5.3697	11.913	15.251	14.562	14.730	13.219	13.579	12.923	12.547	11.883	11.941	11.377	11.213	10.858	1.57040203	1
	0.000303	9.8000	0.12000000	0.1200	-2.5666	3.5617	5.2824	11.186	13.931	13.334	13.347	12.179	12.484	11.880	11.517	11.046	11.128	10.621	10.487	10.177	1.74782515	1
	0.000303	9.8000	0.14000000	0.1400	-2.3864	3.5766	5.2290	10.736	13.231	12.670	12.615	11.604	11.885	11.313	10.962	10.552	10.640	10.159	10.036	9.744	1.89584959	1
	0.000303	9.8000	0.16000000	0.1600	-2.2482	3.5865	5.1882	10.390	12.731	12.192	12.097	11.184	11.449	10.902	10.563	10.180	10.269	9.807	9.690	9.409	2.02115250	1
	0.000303	9.8000	0.20000000	0.2000	-2.0328	3.5993	5.1211	9.852	12.006	11.493	11.355	10.553	10.799	10.290	9.966	9.608	9.698	9.260	9.150	8.883	2.22178221	1
	0.000303	9.8000	0.25000000	0.2500	-1.8275	3.6104	5.0572	9.339	11.342	10.852	10.686	9.965	10.197	9.720	9.410	9.067	9.156	8.739	8.635	8.380	2.40809011	1
	0.000303	9.8000	0.30000001	0.3000	-1.6681	3.6192	5.0120	8.940	10.831	10.358	10.178	9.510	9.731	9.279	8.979	8.646	8.734	8.334	8.235	7.989	2.54750419	1
	0.000303	9.8000	0.34999999	0.3500	-1.5380	3.6269	4.9796	8.615	10.413	9.953	9.765	9.138	9.349	8.917	8.627	8.302	8.389	8.004	7.909	7.671	2.65552020	1
	0.000303	9.8000	0.40000001	0.4000	-1.4097	3.6365	4.9480	8.294	9.980	9.536	9.341	8.761	8.960	8.554	8.275	7.960	8.046	7.679	7.588	7.360	2.74133730	1
