# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Fri Oct 14 23:47:18 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: HST/ACS WFC
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00011	Y = 0.24900	[M/H] = -2.158	eta_R = 0.200	Age = 	6.3096e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP	int_IMF	stage
	0.000108	9.8000	0.09888969	0.0989	-2.8332	3.5499	5.4180	11.853	14.753	14.133	14.239	12.894	13.224	12.591	12.219	11.690	11.767	11.252	11.111	10.790	1.55948532	1
	0.000108	9.8000	0.10214128	0.1021	-2.7754	3.5562	5.3995	11.709	14.494	13.892	13.957	12.696	13.014	12.392	12.023	11.533	11.614	11.108	10.972	10.659	1.59111142	1
	0.000108	9.8000	0.11777937	0.1178	-2.5209	3.5841	5.3183	11.072	13.396	12.860	12.768	11.846	12.115	11.563	11.221	10.841	10.932	10.470	10.354	10.071	1.72973049	1
	0.000108	9.8000	0.13777937	0.1378	-2.3276	3.6000	5.2567	10.589	12.684	12.180	12.026	11.257	11.499	10.999	10.678	10.327	10.418	9.983	9.875	9.609	1.88065875	1
	0.000108	9.8000	0.15777937	0.1578	-2.1850	3.6094	5.2105	10.233	12.205	11.718	11.538	10.842	11.071	10.599	10.291	9.952	10.041	9.624	9.520	9.263	2.00817132	1
	0.000108	9.8000	0.19555874	0.1956	-1.9762	3.6211	5.1420	9.710	11.539	11.072	10.869	10.250	10.461	10.024	9.733	9.405	9.493	9.096	8.998	8.754	2.20214653	1
	0.000108	9.8000	0.24444844	0.2444	-1.7713	3.6319	5.0771	9.198	10.904	10.453	10.237	9.678	9.874	9.466	9.189	8.871	8.957	8.579	8.486	8.252	2.39005971	1
	0.000108	9.8000	0.29444844	0.2944	-1.6091	3.6407	5.0307	8.793	10.403	9.966	9.743	9.225	9.411	9.024	8.757	8.447	8.532	8.169	8.080	7.855	2.53379512	1
	0.000108	9.8000	0.34999999	0.3500	-1.4627	3.6495	4.9948	8.427	9.948	9.526	9.299	8.816	8.991	8.623	8.366	8.064	8.147	7.798	7.713	7.497	2.65552020	1
	0.000108	9.8000	0.40000001	0.4000	-1.3485	3.6574	4.9700	8.141	9.588	9.179	8.951	8.494	8.662	8.309	8.061	7.765	7.846	7.510	7.428	7.220	2.74133730	1
	0.000108	9.8000	0.44999999	0.4500	-1.2078	3.6700	4.9309	7.789	9.119	8.732	8.507	8.088	8.243	7.916	7.681	7.395	7.473	7.157	7.080	6.884	2.81098008	1
