# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Fri Oct 14 23:48:26 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: HST/ACS WFC
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00013	Y = 0.24900	[M/H] = -2.061	eta_R = 0.200	Age = 	6.3096e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP	int_IMF	stage
	0.000135	9.8000	0.09567041	0.0957	-2.9701	3.5268	5.4482	12.195	15.557	14.861	15.108	13.481	13.853	13.184	12.804	12.106	12.163	11.605	11.440	11.087	1.52716565	1
	0.000135	9.8000	0.10506736	0.1051	-2.7600	3.5531	5.3840	11.670	14.526	13.913	13.989	12.697	13.021	12.395	12.025	11.514	11.592	11.080	10.940	10.623	1.61868215	1
	0.000135	9.8000	0.11134081	0.1113	-2.6302	3.5694	5.3444	11.346	13.916	13.345	13.327	12.238	12.531	11.937	11.578	11.153	11.240	10.752	10.626	10.328	1.67515767	1
	0.000135	9.8000	0.13134082	0.1313	-2.4002	3.5907	5.2714	10.770	13.007	12.484	12.363	11.507	11.764	11.233	10.899	10.532	10.622	10.171	10.058	9.783	1.83494794	1
	0.000135	9.8000	0.15134081	0.1513	-2.2438	3.6020	5.2218	10.379	12.459	11.957	11.800	11.041	11.281	10.785	10.467	10.117	10.207	9.776	9.669	9.405	1.96928108	1
	0.000135	9.8000	0.18268164	0.1827	-2.0603	3.6130	5.1640	9.921	11.858	11.376	11.192	10.513	10.738	10.275	9.971	9.634	9.723	9.312	9.210	8.958	2.14183593	1
	0.000135	9.8000	0.22835204	0.2283	-1.8514	3.6243	5.0973	9.398	11.198	10.735	10.532	9.924	10.132	9.701	9.413	9.087	9.175	8.784	8.688	8.447	2.33440161	1
	0.000135	9.8000	0.27835205	0.2783	-1.6735	3.6339	5.0438	8.954	10.643	10.196	9.982	9.424	9.620	9.215	8.939	8.622	8.709	8.335	8.242	8.011	2.49175858	1
	0.000135	9.8000	0.34999999	0.3500	-1.4750	3.6458	4.9921	8.458	10.021	9.593	9.372	8.866	9.047	8.670	8.408	8.102	8.186	7.832	7.745	7.526	2.65552020	1
	0.000135	9.8000	0.40000001	0.4000	-1.3588	3.6540	4.9666	8.167	9.648	9.234	9.011	8.535	8.708	8.348	8.094	7.796	7.878	7.538	7.455	7.244	2.74133730	1
	0.000135	9.8000	0.44999999	0.4500	-1.2150	3.6672	4.9270	7.808	9.164	8.772	8.550	8.117	8.277	7.943	7.704	7.416	7.495	7.176	7.098	6.900	2.81098008	1
	0.000135	9.8000	0.48165679	0.4816	-1.1128	3.6771	4.8939	7.552	8.819	8.445	8.227	7.822	7.972	7.657	7.428	7.148	7.225	6.921	6.847	6.658	2.84857678	1
	0.000135	9.8000	0.50000000	0.5000	-1.0565	3.6826	4.8756	7.411	8.632	8.268	8.052	7.662	7.807	7.501	7.277	7.002	7.077	6.782	6.710	6.526	2.86847806	1
	0.000135	9.8000	0.55000001	0.5499	-0.8775	3.7003	4.8090	6.964	8.042	7.714	7.510	7.158	7.289	7.012	6.804	6.543	6.614	6.344	6.278	6.110	2.91663504	1
	0.000135	9.8000	0.60000002	0.5999	-0.6950	3.7223	4.7524	6.507	7.433	7.149	6.967	6.651	6.768	6.520	6.330	6.086	6.152	5.910	5.852	5.702	2.95739889	1
	0.000135	9.8000	0.61058432	0.6105	-0.6554	3.7277	4.7417	6.409	7.300	7.027	6.851	6.542	6.657	6.415	6.230	5.989	6.053	5.818	5.762	5.617	2.96524262	1
	0.000135	9.8000	0.63194233	0.6318	-0.5763	3.7383	4.7203	6.211	7.041	6.787	6.621	6.328	6.436	6.208	6.029	5.797	5.859	5.637	5.584	5.447	2.98033690	1
	0.000135	9.8000	0.64999998	0.6499	-0.5100	3.7473	4.7021	6.045	6.828	6.590	6.432	6.151	6.255	6.036	5.865	5.639	5.698	5.487	5.437	5.307	2.99236870	1
	0.000135	9.8000	0.65483189	0.6547	-0.4921	3.7497	4.6971	6.000	6.771	6.537	6.381	6.103	6.206	5.990	5.821	5.596	5.655	5.447	5.397	5.269	2.99547911	1
	0.000135	9.8000	0.67792481	0.6778	-0.4070	3.7610	4.6721	5.788	6.504	6.289	6.143	5.880	5.977	5.774	5.612	5.396	5.453	5.257	5.211	5.091	3.00975013	1
	0.000135	9.8000	0.69872230	0.6986	-0.3310	3.7708	4.6484	5.597	6.273	6.072	5.935	5.683	5.776	5.582	5.428	5.219	5.273	5.088	5.044	4.932	3.02181935	1
	0.000135	9.8000	0.69999999	0.6998	-0.3263	3.7714	4.6469	5.586	6.259	6.059	5.922	5.671	5.764	5.571	5.416	5.208	5.262	5.078	5.034	4.922	3.02253795	1
	0.000135	9.8000	0.71313292	0.7129	-0.2784	3.7773	4.6306	5.466	6.118	5.925	5.794	5.550	5.639	5.453	5.302	5.097	5.152	4.972	4.930	4.822	3.02978134	1
	0.000135	9.8000	0.73325801	0.7330	-0.2046	3.7861	4.6040	5.281	5.895	5.718	5.597	5.366	5.450	5.275	5.133	4.937	4.993	4.819	4.779	4.678	3.04039264	1
	0.000135	9.8000	0.75000000	0.7497	-0.1428	3.7931	4.5799	5.127	5.709	5.545	5.432	5.212	5.292	5.127	4.992	4.803	4.860	4.690	4.653	4.557	3.04879928	1
	0.000135	9.8000	0.75234324	0.7521	-0.1341	3.7940	4.5764	5.105	5.683	5.521	5.409	5.191	5.270	5.106	4.971	4.784	4.841	4.672	4.635	4.539	3.04994678	1
	0.000135	9.8000	0.76561987	0.7653	-0.0847	3.7993	4.5559	4.982	5.537	5.384	5.278	5.067	5.143	4.986	4.856	4.674	4.732	4.566	4.531	4.439	3.05632067	1
	0.000135	9.8000	0.77799410	0.7777	-0.0382	3.8042	4.5360	4.866	5.403	5.256	5.153	4.949	5.023	4.870	4.744	4.567	4.624	4.462	4.428	4.340	3.06207132	1
	0.000135	9.8000	0.79001552	0.7897	0.0076	3.8089	4.5156	4.751	5.273	5.130	5.031	4.832	4.904	4.756	4.633	4.460	4.516	4.358	4.325	4.241	3.06749058	1
	0.000135	9.8000	0.80000001	0.7996	0.0461	3.8128	4.4980	4.655	5.163	5.025	4.927	4.733	4.804	4.660	4.539	4.370	4.425	4.270	4.239	4.157	3.07187057	1
	0.000135	9.8000	0.80779815	0.8074	0.0763	3.8159	4.4845	4.579	5.077	4.942	4.846	4.656	4.725	4.584	4.465	4.300	4.354	4.202	4.171	4.092	3.07521486	1
	0.000135	9.8000	0.81855285	0.8181	0.1187	3.8202	4.4649	4.473	4.956	4.825	4.732	4.547	4.614	4.477	4.362	4.201	4.253	4.105	4.076	3.999	3.07971978	1
	0.000135	9.8000	0.82905793	0.8286	0.1612	3.8244	4.4447	4.367	4.834	4.707	4.617	4.437	4.503	4.370	4.258	4.101	4.152	4.008	3.980	3.906	3.08400464	1
	0.000135	9.8000	0.84318328	0.8427	0.2209	3.8302	4.4154	4.218	4.665	4.543	4.456	4.284	4.347	4.219	4.111	3.961	4.011	3.871	3.845	3.775	3.08959365	1
	0.000135	9.8000	0.85000002	0.8494	0.2510	3.8330	4.4000	4.143	4.579	4.460	4.374	4.206	4.268	4.143	4.037	3.891	3.939	3.801	3.776	3.709	3.09222293	1
	0.000135	9.8000	0.85719848	0.8566	0.2831	3.8362	4.3846	4.062	4.487	4.371	4.287	4.122	4.183	4.062	3.958	3.816	3.864	3.728	3.704	3.639	3.09495282	1
	0.000135	9.8000	0.86836272	0.8677	0.3355	3.8414	4.3586	3.931	4.337	4.226	4.144	3.986	4.045	3.929	3.829	3.694	3.740	3.608	3.585	3.524	3.09909487	1
	0.000135	9.8000	0.87789881	0.8772	0.3828	3.8461	4.3346	3.813	4.202	4.094	4.016	3.864	3.920	3.809	3.713	3.584	3.628	3.500	3.479	3.421	3.10254741	1
	0.000135	9.8000	0.88725650	0.8865	0.4316	3.8508	4.3091	3.691	4.062	3.959	3.883	3.737	3.791	3.685	3.592	3.470	3.512	3.388	3.368	3.314	3.10586143	1
	0.000135	9.8000	0.89571619	0.8949	0.4782	3.8551	4.2838	3.574	3.929	3.829	3.756	3.616	3.668	3.566	3.477	3.362	3.402	3.281	3.262	3.211	3.10879636	1
	0.000135	9.8000	0.89999998	0.8991	0.5023	3.8573	4.2707	3.514	3.860	3.763	3.690	3.553	3.604	3.505	3.418	3.306	3.345	3.226	3.207	3.158	3.11026096	1
	0.000135	9.8000	0.90888411	0.9079	0.5539	3.8627	4.2449	3.385	3.712	3.618	3.548	3.419	3.468	3.374	3.291	3.187	3.224	3.109	3.092	3.046	3.11325359	1
	0.000135	9.8000	0.91823530	0.9172	0.6122	3.8681	4.2126	3.240	3.545	3.456	3.389	3.267	3.314	3.225	3.147	3.052	3.087	2.976	2.960	2.918	3.11633921	1
	0.000135	9.8000	0.92670512	0.9256	0.6711	3.8722	4.1740	3.092	3.381	3.295	3.230	3.114	3.159	3.076	3.001	2.913	2.946	2.839	2.824	2.784	3.11907887	1
	0.000135	9.8000	0.92886144	0.9277	0.6870	3.8730	4.1623	3.053	3.337	3.253	3.188	3.073	3.118	3.035	2.962	2.875	2.907	2.801	2.786	2.746	3.11976838	1
