# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat Oct 15 02:04:25 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: HST/ACS WFC
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00048	Y = 0.24900	[M/H] = -1.509	eta_R = 0.200	Age = 	6.3096e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F435W   F475W   F502N   F550M   F555W   F606W   F625W   F658N   F660N   F775W   F814W   F850LP	int_IMF	stage
	0.000481	9.8000	0.09000000	0.0900	-3.1884	3.4744	5.4301	12.741	17.505	16.570	17.105	15.197	15.574	14.682	14.297	13.133	13.133	12.353	12.100	11.614	1.46765435	1
	0.000481	9.8000	0.09674148	0.0967	-2.9876	3.5031	5.3756	12.239	16.220	15.431	15.739	14.008	14.397	13.666	13.286	12.403	12.437	11.781	11.578	11.165	1.53803110	1
	0.000481	9.8000	0.10000000	0.1000	-2.8956	3.5162	5.3506	12.009	15.678	14.939	15.159	13.548	13.925	13.240	12.862	12.093	12.139	11.526	11.342	10.956	1.57040203	1
	0.000481	9.8000	0.12000000	0.1200	-2.6096	3.5475	5.2687	11.294	14.313	13.675	13.741	12.441	12.769	12.146	11.778	11.228	11.300	10.761	10.612	10.280	1.74782515	1
	0.000481	9.8000	0.14000000	0.1400	-2.4301	3.5627	5.2172	10.845	13.588	12.990	12.991	11.846	12.148	11.550	11.190	10.722	10.803	10.292	10.158	9.847	1.89584959	1
	0.000481	9.8000	0.16000000	0.1600	-2.2923	3.5729	5.1780	10.501	13.073	12.500	12.457	11.414	11.699	11.121	10.768	10.343	10.429	9.937	9.810	9.513	2.02115250	1
	0.000481	9.8000	0.20000000	0.2000	-2.0778	3.5863	5.1140	9.965	12.327	11.785	11.692	10.773	11.038	10.491	10.151	9.766	9.854	9.389	9.271	8.989	2.22178221	1
	0.000481	9.8000	0.25000000	0.2500	-1.8729	3.5975	5.0510	9.452	11.651	11.132	11.004	10.179	10.428	9.912	9.584	9.221	9.310	8.867	8.756	8.487	2.40809011	1
	0.000481	9.8000	0.30000001	0.3000	-1.7134	3.6060	5.0047	9.053	11.135	10.634	10.486	9.720	9.959	9.466	9.149	8.799	8.888	8.461	8.355	8.094	2.54750419	1
	0.000481	9.8000	0.34999999	0.3500	-1.5844	3.6132	4.9714	8.731	10.718	10.231	10.071	9.349	9.580	9.107	8.798	8.457	8.545	8.133	8.030	7.777	2.65552020	1
	0.000481	9.8000	0.38795590	0.3879	-1.4781	3.6214	4.9424	8.465	10.349	9.878	9.708	9.031	9.252	8.801	8.502	8.169	8.257	7.861	7.762	7.519	2.72229934	1
	0.000481	9.8000	0.40000001	0.4000	-1.4465	3.6238	4.9339	8.386	10.240	9.773	9.602	8.937	9.155	8.711	8.414	8.084	8.172	7.780	7.683	7.442	2.74133730	1
	0.000481	9.8000	0.44999999	0.4500	-1.2804	3.6412	4.8885	7.971	9.619	9.184	9.000	8.417	8.615	8.216	7.940	7.628	7.713	7.356	7.268	7.045	2.81098008	1
	0.000481	9.8000	0.50000000	0.5000	-1.0963	3.6650	4.8454	7.511	8.900	8.507	8.315	7.828	8.002	7.657	7.410	7.121	7.200	6.888	6.810	6.612	2.86847806	1
	0.000481	9.8000	0.55000001	0.5500	-0.9046	3.6887	4.7898	7.032	8.199	7.844	7.643	7.247	7.394	7.097	6.877	6.610	6.682	6.407	6.339	6.164	2.91663504	1
	0.000481	9.8000	0.60000002	0.5999	-0.7198	3.7131	4.7404	6.569	7.554	7.241	7.047	6.714	6.839	6.580	6.382	6.133	6.200	5.956	5.896	5.742	2.95739889	1
	0.000481	9.8000	0.61638337	0.6163	-0.6586	3.7220	4.7264	6.417	7.343	7.046	6.858	6.541	6.660	6.413	6.223	5.980	6.044	5.810	5.754	5.607	2.96943545	1
	0.000481	9.8000	0.63812405	0.6380	-0.5785	3.7336	4.7079	6.216	7.071	6.796	6.618	6.320	6.431	6.198	6.017	5.782	5.844	5.624	5.571	5.433	2.98452997	1
	0.000481	9.8000	0.64999998	0.6499	-0.5351	3.7399	4.6976	6.108	6.927	6.663	6.491	6.202	6.309	6.084	5.907	5.676	5.737	5.523	5.472	5.340	2.99236870	1
	0.000481	9.8000	0.66666055	0.6665	-0.4743	3.7483	4.6815	5.956	6.731	6.482	6.318	6.040	6.143	5.926	5.755	5.531	5.590	5.385	5.336	5.210	3.00290871	1
	0.000481	9.8000	0.69005704	0.6899	-0.3897	3.7597	4.6574	5.744	6.461	6.232	6.079	5.816	5.914	5.710	5.547	5.331	5.387	5.195	5.150	5.032	3.01687646	1
	0.000481	9.8000	0.69999999	0.6998	-0.3539	3.7644	4.6466	5.655	6.351	6.129	5.981	5.724	5.819	5.620	5.460	5.248	5.303	5.116	5.071	4.957	3.02253795	1
	0.000481	9.8000	0.70553064	0.7054	-0.3341	3.7670	4.6404	5.605	6.290	6.073	5.926	5.672	5.767	5.570	5.412	5.202	5.256	5.071	5.028	4.915	3.02562022	1
	0.000481	9.8000	0.72123915	0.7210	-0.2777	3.7740	4.6216	5.464	6.118	5.913	5.773	5.528	5.619	5.429	5.276	5.071	5.125	4.947	4.905	4.797	3.03412461	1
	0.000481	9.8000	0.73560101	0.7354	-0.2260	3.7802	4.6034	5.335	5.962	5.767	5.635	5.396	5.484	5.302	5.154	4.953	5.006	4.833	4.793	4.690	3.04159141	1
	0.000481	9.8000	0.74878269	0.7485	-0.1782	3.7858	4.5856	5.216	5.817	5.634	5.509	5.278	5.362	5.188	5.045	4.850	4.905	4.735	4.697	4.598	3.04820037	1
	0.000481	9.8000	0.75000000	0.7498	-0.1738	3.7863	4.5839	5.205	5.804	5.621	5.498	5.267	5.351	5.178	5.035	4.841	4.896	4.726	4.688	4.589	3.04879928	1
	0.000481	9.8000	0.75145161	0.7512	-0.1686	3.7868	4.5817	5.192	5.788	5.607	5.484	5.254	5.338	5.165	5.023	4.829	4.885	4.715	4.677	4.579	3.04951096	1
	0.000481	9.8000	0.76593202	0.7657	-0.1158	3.7922	4.5584	5.059	5.633	5.461	5.346	5.123	5.203	5.037	4.901	4.713	4.769	4.602	4.566	4.471	3.05646801	1
	0.000481	9.8000	0.77985221	0.7796	-0.0646	3.7972	4.5351	4.931	5.484	5.321	5.211	4.995	5.072	4.913	4.780	4.597	4.655	4.490	4.455	4.364	3.06291962	1
	0.000481	9.8000	0.79241121	0.7921	-0.0178	3.8016	4.5130	4.815	5.349	5.193	5.088	4.877	4.952	4.798	4.669	4.490	4.548	4.386	4.352	4.265	3.06855154	1
	0.000481	9.8000	0.80000001	0.7996	0.0107	3.8042	4.4992	4.743	5.268	5.115	5.012	4.804	4.879	4.726	4.600	4.424	4.480	4.321	4.288	4.202	3.07187057	1
	0.000481	9.8000	0.80870587	0.8083	0.0434	3.8074	4.4837	4.662	5.175	5.025	4.925	4.721	4.794	4.645	4.521	4.347	4.403	4.247	4.214	4.131	3.07559967	1
	0.000481	9.8000	0.82095587	0.8205	0.0903	3.8118	4.4608	4.544	5.041	4.897	4.799	4.601	4.672	4.527	4.406	4.237	4.292	4.139	4.108	4.028	3.08070993	1
	0.000481	9.8000	0.83201462	0.8316	0.1338	3.8157	4.4389	4.436	4.918	4.778	4.683	4.490	4.559	4.418	4.300	4.136	4.189	4.039	4.009	3.932	3.08519053	1
	0.000481	9.8000	0.84216654	0.8417	0.1747	3.8193	4.4175	4.333	4.803	4.667	4.573	4.385	4.453	4.315	4.199	4.039	4.091	3.945	3.916	3.841	3.08919787	1
	0.000481	9.8000	0.85000002	0.8495	0.2072	3.8220	4.4001	4.252	4.711	4.578	4.486	4.302	4.368	4.233	4.120	3.963	4.014	3.870	3.842	3.769	3.09222293	1
	0.000481	9.8000	0.85477585	0.8542	0.2272	3.8239	4.3897	4.202	4.654	4.523	4.432	4.250	4.316	4.183	4.071	3.916	3.966	3.824	3.796	3.724	3.09403920	1
	0.000481	9.8000	0.86717826	0.8666	0.2816	3.8286	4.3605	4.066	4.500	4.375	4.286	4.110	4.174	4.046	3.937	3.788	3.837	3.698	3.672	3.604	3.09866047	1
	0.000481	9.8000	0.87854970	0.8779	0.3339	3.8330	4.3315	3.935	4.353	4.232	4.146	3.976	4.038	3.914	3.809	3.665	3.712	3.577	3.552	3.487	3.10278034	1
	0.000481	9.8000	0.88872635	0.8880	0.3829	3.8369	4.3030	3.813	4.215	4.098	4.014	3.849	3.910	3.790	3.688	3.549	3.595	3.463	3.439	3.377	3.10637546	1
	0.000481	9.8000	0.89814305	0.8974	0.4297	3.8404	4.2748	3.696	4.085	3.970	3.889	3.729	3.787	3.672	3.572	3.438	3.483	3.354	3.331	3.271	3.10962796	1
	0.000481	9.8000	0.89999998	0.8992	0.4391	3.8410	4.2690	3.672	4.058	3.945	3.864	3.705	3.763	3.648	3.549	3.416	3.460	3.332	3.309	3.250	3.11026096	1
	0.000481	9.8000	0.90346551	0.9026	0.4564	3.8425	4.2590	3.629	4.010	3.897	3.817	3.660	3.718	3.604	3.506	3.375	3.419	3.292	3.270	3.211	3.11143565	1
	0.000481	9.8000	0.91205680	0.9112	0.5012	3.8456	4.2308	3.517	3.885	3.775	3.697	3.544	3.601	3.491	3.395	3.268	3.311	3.187	3.165	3.109	3.11430764	1
	0.000481	9.8000	0.92018539	0.9192	0.5463	3.8484	4.2007	3.404	3.760	3.653	3.577	3.428	3.483	3.376	3.283	3.160	3.202	3.080	3.059	3.005	3.11697459	1
	0.000481	9.8000	0.92911410	0.9281	0.6000	3.8509	4.1611	3.270	3.614	3.510	3.434	3.290	3.344	3.240	3.149	3.030	3.071	2.951	2.931	2.878	3.11984873	1
	0.000481	9.8000	0.92970288	0.9286	0.6037	3.8510	4.1582	3.261	3.604	3.500	3.425	3.280	3.334	3.230	3.139	3.021	3.062	2.942	2.922	2.869	3.12003636	1
	0.000481	9.8000	0.93681788	0.9357	0.6532	3.8512	4.1126	3.137	3.475	3.372	3.297	3.154	3.207	3.104	3.014	2.896	2.937	2.818	2.798	2.745	3.12228370	1
	0.000481	9.8000	0.94292325	0.9417	0.6996	3.8497	4.0631	3.021	3.360	3.256	3.181	3.036	3.090	2.986	2.895	2.775	2.816	2.697	2.677	2.623	3.12418437	1
	0.000481	9.8000	0.94681889	0.9455	0.7327	3.8468	4.0203	2.938	3.283	3.177	3.101	2.953	3.008	2.901	2.809	2.685	2.727	2.606	2.586	2.530	3.12538409	2
	0.000481	9.8000	0.94791144	0.9466	0.7427	3.8456	4.0058	2.913	3.260	3.154	3.077	2.929	2.983	2.876	2.782	2.657	2.700	2.578	2.557	2.501	3.12571859	2
	0.000481	9.8000	0.94999999	0.9487	0.7634	3.8419	3.9712	2.862	3.219	3.109	3.031	2.878	2.934	2.823	2.727	2.597	2.641	2.517	2.495	2.436	3.12635612	2
