# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  5.93243E-05    -2.40     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   22
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V              Gaia_G               phase
  254         9.9000000000000004E+000         1.3575826724553802E-001         3.5886191310650335E+000         5.2560531236303323E+000        -2.3828555636610491E+000            0.000065           13.854704           12.879753           11.541231           10.731497           10.024772            9.076406            8.447884            8.253775           10.954290           12.101977           11.635668           13.222469           11.709207           11.006356            0.000000
  255         9.9000000000000004E+000         1.3585318293793644E-001         3.5886895089800372E+000         5.2557312061037180E+000        -2.3819178640136403E+000            0.000065           13.850579           12.876598           11.538551           10.729130           10.022499            9.074372            8.445961            8.251898           10.951857           12.098785           11.633045           13.219087           11.706472           11.003927            0.000000
  256         9.9000000000000004E+000         1.4067867732413930E-001         3.5926152496033446E+000         5.2400641218992936E+000        -2.3335535841097275E+000            0.000065           13.632366           12.709845           11.397810           10.603721            9.904428            8.969690            8.348044            8.156607           10.826020           11.930822           11.495357           13.040300           11.562688           10.878443            0.000000
  257         9.9000000000000004E+000         1.4075548219089740E-001         3.5926728564287473E+000         5.2398035437080095E+000        -2.3327920905086903E+000            0.000065           13.629034           12.707267           11.395613           10.601730            9.902561            8.968011            8.346475            8.155076           10.824012           11.928223           11.493237           13.037548           11.560445           10.876439            0.000000
  258         9.9000000000000004E+000         1.5067062279868326E-001         3.5990471965434496E+000         5.2078654477249984E+000        -2.2420270127581761E+000            0.000065           13.244474           12.404342           11.136026           10.363393            9.677727            8.764778            8.155878            7.968805           10.583684           11.623175           11.237764           12.716223           11.294935           10.636666            0.000000
  259         9.9000000000000004E+000         1.5473975239530402E-001         3.6007078342906182E+000         5.1997635412942227E+000        -2.2162118263413357E+000            0.000065           13.139905           12.319683           11.061425           10.294972            9.612832            8.705844            8.100475            7.914577           10.514802           11.538443           11.164314           12.627066           11.219726           10.567941            0.000000
  260         9.9000000000000004E+000         1.5489173225473338E-001         3.6007531302387576E+000         5.1995028795312530E+000        -2.2153902218367323E+000            0.000065           13.136793           12.317114           11.059109           10.292820            9.610775            8.703946            8.098667            7.912801           10.512638           11.535881           11.162029           12.624362           11.217394           10.565781            0.000000
  261         9.9000000000000004E+000         1.7375251384310206E-001         3.6064064866769923E+000         5.1663297879121437E+000        -2.1124754566036135E+000            0.000065           12.745882           11.990581           10.765457           10.020293            9.350434            8.464495            7.872375            7.690417           10.238293           11.209911           10.872290           12.283249           10.920014           10.292007            0.000000
  262         9.9000000000000004E+000         1.7390500639993439E-001         3.6064503449740317E+000         5.1660574086079363E+000        -2.1116466045043087E+000            0.000065           12.742763           11.987942           10.763079           10.018082            9.348321            8.462549            7.870553            7.688622           10.236066           11.207268           10.869942           12.280508           10.917601           10.289785            0.000000
  263         9.9000000000000004E+000         1.8469544741147059E-001         3.6095762629234183E+000         5.1463274398888865E+000        -2.0524504339637533E+000            0.000065           12.524948           11.800665           10.593781            9.860060            9.197347            8.323497            7.740094            7.560175           10.077061           11.022398           10.702551           12.086792           10.745879           10.131104            0.000000
  264         9.9000000000000004E+000         1.8871171202076856E-001         3.6103747036744047E+000         5.1397654904085517E+000        -2.0334947459314616E+000            0.000065           12.459690           11.743218           10.540944            9.810119            9.149213            8.278387            7.697206            7.517732           10.026853           10.965580           10.650196           12.027760           10.692427           10.080973            0.000000
  265         9.9000000000000004E+000         1.9455806607245008E-001         3.6119648108123732E+000         5.1297130391840939E+000        -2.0030053488610382E+000            0.000065           12.349494           11.646929           10.453595            9.728300            9.071054            8.206432            7.629730            7.451338            9.944562           10.871262           10.563708           11.928644           10.603830            9.998850            0.000000
  266         9.9000000000000004E+000         2.0663553180314806E-001         3.6147087343109585E+000         5.1094424446706856E+000        -1.9439326531219343E+000            0.000065           12.143760           11.464858           10.286661            9.570817            8.919917            8.066018            7.497173            7.320649            9.786249           10.692758           10.398192           11.741769           10.434295            9.840817            0.000000
  267         9.9000000000000004E+000         2.1202190090271714E-001         3.6152673292406758E+000         5.1025394032590201E+000        -1.9243554779347867E+000            0.000065           12.082264           11.408973           10.233868            9.520047            8.870420            8.018638            7.451351            7.275196            9.735276           10.637213           10.345721           11.684740           10.380980            9.789893            0.000000
  268         9.9000000000000004E+000         2.1544669414521278E-001         3.6156197604051594E+000         5.0981833238784491E+000        -1.9119518022625448E+000            0.000065           12.043439           11.373607           10.200435            9.487875            8.839053            7.988608            7.422302            7.246383            9.702978           10.602116           10.312484           11.648666           10.347219            9.757626            0.000000
  269         9.9000000000000004E+000         2.2727062102926796E-001         3.6168589744305701E+000         5.0829695222524824E+000        -1.8688643092528754E+000            0.000065           11.908413           11.250555           10.083954            9.375957            8.729977            7.884277            7.321494            7.146401            9.590627           10.480084           10.196841           11.523176           10.229740            9.645381            0.000000
  270         9.9000000000000004E+000         2.3857556023784302E-001         3.6180389467669820E+000         5.0687647955168673E+000        -1.8280286874145699E+000            0.000065           11.780956           11.133985            9.973362            9.269751            8.626472            7.785347            7.225943            7.051656            9.484018           10.364799           10.087149           11.404376           10.118352            9.538858            0.000000
  271         9.9000000000000004E+000         2.4581242776587814E-001         3.6187663606393947E+000         5.0604594153482312E+000        -1.8037164938794181E+000            0.000065           11.704800           11.064305            9.907302            9.206356            8.564750            7.726471            7.169186            6.995399            9.420370           10.296030           10.021632           11.333368           10.051809            9.475277            0.000000
  272         9.9000000000000004E+000         2.6007719638162435E-001         3.6201391580947302E+000         5.0452487637753434E+000        -1.7580109813555396E+000            0.000065           11.562114           10.933393            9.783099            9.087087            8.448662            7.615759            7.062457            6.889638            9.300638           10.167130            9.898415           11.200027            9.926935            9.355669            0.000000
  273         9.9000000000000004E+000         2.6165857653563790E-001         3.6202870412782699E+000         5.0438279272443989E+000        -1.7534943175427686E+000            0.000065           11.547840           10.920318            9.770733            9.075241            8.437162            7.604841            7.051972            6.879259            9.288744           10.154306            9.886150           11.186702            9.914504            9.343789            0.000000
  274         9.9000000000000004E+000         2.6808934985194449E-001         3.6208688942299077E+000         5.0381182038279233E+000        -1.7352733485897454E+000            0.000065           11.490545           10.867758            9.720957            9.027510            8.390798            7.560761            7.009592            6.837296            9.240825           10.102737            9.836774           11.133157            9.864471            9.295924            0.000000
  275         9.9000000000000004E+000         2.7801570928878200E-001         3.6217526202854113E+000         5.0292748942726071E+000        -1.7071757690864706E+000            0.000065           11.402414           10.786888            9.644457            8.953961            8.319336            7.492752            6.944168            6.772508            9.166987           10.023351            9.760457           11.050790            9.787429            9.222167            0.000000
  276         9.9000000000000004E+000         2.8190528301969248E-001         3.6221181155909927E+000         5.0258639828432150E+000        -1.6961433021462682E+000            0.000065           11.367604           10.754955            9.614328            8.924997            8.291255            7.466089            6.918553            6.747165            9.137918            9.992111            9.730354           11.018255            9.757060            9.193132            0.000000
  277         9.9000000000000004E+000         2.9555937582425074E-001         3.6233369189117521E+000         5.0142180274556969E+000        -1.6579994881267717E+000            0.000065           11.247977           10.645105            9.510487            8.825038            8.194244            7.373799            6.829751            6.659267            9.037619            9.884504            9.626623           10.906383            9.652420            9.092940            0.000000
  278         9.9000000000000004E+000         2.9731777207853738E-001         3.6234941817658095E+000         5.0126965011446947E+000        -1.6530664302619573E+000            0.000065           11.232561           10.630925            9.497075            8.812119            8.181661            7.361863            6.818251            6.647888            9.024657            9.870635            9.613225           10.891945            9.638907            9.079993            0.000000
  279         9.9000000000000004E+000         2.9943821329577791E-001         3.6237044369480476E+000         5.0111339251860034E+000        -1.6476281836689048E+000            0.000065           11.214845           10.614835            9.482008            8.797712            8.167704            7.348787            6.805782            6.635577            9.010194            9.854956            9.598174           10.875516            9.623704            9.065469            0.000000
  280         9.9000000000000004E+000         3.0882738334786219E-001         3.6245646263184610E+000         5.0041466753430202E+000        -1.6234291564694954E+000            0.000065           11.137518           10.544208            9.415567            8.733962            8.105829            7.290438            6.749849            6.580301            8.945898            9.786037            9.531958           10.803498            9.556708            9.001229            0.000000
  281         9.9000000000000004E+000         3.0895633759442520E-001         3.6245778995662938E+000         5.0040573307466341E+000        -1.6231066078919194E+000            0.000065           11.136455           10.543244            9.414668            8.733104            8.105000            7.289664            6.749113            6.579576            8.945031            9.785102            9.531062           10.802514            9.555800            9.000364            0.000000
  282         9.9000000000000004E+000         3.2118663830870148E-001         3.6258073609009531E+000         4.9959419024841631E+000        -1.5932036267864575E+000            0.000065           11.038384           10.454144            9.331452            8.653550            8.028460            7.217916            6.680690            6.512140            8.864838            9.698705            9.448215           10.711523            9.471798            8.920334            0.000000
  283         9.9000000000000004E+000         3.2127992910252040E-001         3.6258174455077845E+000         4.9958833441074821E+000        -1.5929795743826958E+000            0.000065           11.037678           10.453477            9.330832            8.652949            8.027891            7.217381            6.680171            6.511633            8.864240            9.698082            9.447595           10.710844            9.471171            8.919737            0.000000
  284         9.9000000000000004E+000         3.2316593946411343E-001         3.6260439664421096E+000         4.9946831474391349E+000        -1.5883448261327358E+000            0.000065           11.021864           10.439263            9.317695            8.640405            8.016026            7.206344            6.669727            6.501377            8.851714            9.684388            9.434523           10.696291            9.457890            8.907232            0.000000
  285         9.9000000000000004E+000         3.2337156219616148E-001         3.6260669648000796E+000         4.9945604360702420E+000        -1.5878553324555751E+000            0.000065           11.020167           10.437761            9.316305            8.639083            8.014771            7.205177            6.668630            6.500296            8.850391            9.682919            9.433143           10.694751            9.456486            8.905911            0.000000
  286         9.9000000000000004E+000         3.4014061606567747E-001         3.6279937794515349E+000         4.9848228877754082E+000        -1.5484590789232673E+000            0.000065           10.885039           10.317042            9.204861            8.533179            7.914307            7.111462            6.579751            6.413045            8.744214            9.566319            9.322282           10.571026            9.343802            8.799894            0.000000
  287         9.9000000000000004E+000         3.4016893196087672E-001         3.6279973814766184E+000         4.9848082562559934E+000        -1.5483941770892091E+000            0.000065           10.884853           10.316853            9.204684            8.533009            7.914146            7.111310            6.579597            6.412897            8.744043            9.566156            9.322104           10.570834            9.343625            8.799725            0.000000
  288         9.9000000000000004E+000         3.4162977914504344E-001         3.6281820860885556E+000         4.9839402062314866E+000        -1.5449290115244061E+000            0.000065           10.872568           10.306057            9.194792            8.523686            7.905328            7.103116            6.571856            6.405311            8.734667            9.555708            9.312273           10.559735            9.333612            8.790362            0.000000
  289         9.9000000000000004E+000         3.4184506043845808E-001         3.6282091907374134E+000         4.9838395188482369E+000        -1.5444479355287331E+000            0.000065           10.870846           10.304545            9.193412            8.522388            7.904103            7.101982            6.570786            6.404264            8.733361            9.554252            9.310902           10.558181            9.332214            8.789059            0.000000
  290         9.9000000000000004E+000         3.4455684299552325E-001         3.6285533312161697E+000         4.9824868265820319E+000        -1.5382915437353331E+000            0.000065           10.848783           10.285211            9.175756            8.505786            7.888441            7.087469            6.557090            6.390864            8.716659            9.535596            9.293356           10.538286            9.314337            8.772382            0.000000
  291         9.9000000000000004E+000         3.4882979329972152E-001         3.6290992236749466E+000         4.9801089731034756E+000        -1.5283421857086814E+000            0.000065           10.813229           10.254098            9.147315            8.479031            7.863159            7.064002            6.534893            6.369140            8.689739            9.505507            9.265094           10.506271            9.285542            8.745502            0.000000
  292         9.9000000000000004E+000         3.4891677463211473E-001         3.6291108558547527E+000         4.9800670792769717E+000        -1.5281470552678957E+000            0.000065           10.812558           10.253490            9.146761            8.478507            7.862667            7.063545            6.534453            6.368713            8.689214            9.504940            9.264542           10.505649            9.284981            8.744977            0.000000
  293         9.9000000000000004E+000         3.5071943488372942E-001         3.6293628149577750E+000         4.9791898207688767E+000        -1.5240184903913983E+000            0.000065           10.797298           10.240295            9.134798            8.467324            7.852155            7.053855            6.525368            6.359846            8.677954            9.492210            9.252662           10.492036            9.272856            8.733735            0.000000
  294         9.9000000000000004E+000         3.5787781874987240E-001         3.6303122170647604E+000         4.9756658918048995E+000        -1.5079424412511908E+000            0.000065           10.738231           10.189284            9.088451            8.423957            7.811267            7.016088            6.489839            6.325135            8.634281            9.442811            9.206642           10.439416            9.225893            8.690124            0.000000
  295         9.9000000000000004E+000         3.5807442480931501E-001         3.6303404140420006E+000         4.9755786888772127E+000        -1.5074981888850865E+000            0.000065           10.736608           10.187868            9.087170            8.422757            7.810142            7.015053            6.488856            6.324180            8.633074            9.441461            9.205368           10.437956            9.224594            8.688919            0.000000
  296         9.9000000000000004E+000         3.6001835652248898E-001         3.6306300253458432E+000         4.9747441396297569E+000        -1.5031585256803581E+000            0.000065           10.719913           10.173712            9.074442            8.410950            7.799075            7.004965            6.479443            6.315012            8.621168            9.427754            9.192743           10.423300            9.211678            8.677032            0.000000
  297         9.9000000000000004E+000         3.6054264122522139E-001         3.6307155078861846E+000         4.9745175127064858E+000        -1.5019502485101817E+000            0.000065           10.715008           10.169669            9.070835            8.407634            7.795975            7.002168            6.476879            6.312511            8.617818            9.423784            9.189174           10.419096            9.208014            8.673685            0.000000
  298         9.9000000000000004E+000         3.6380117079822788E-001         3.6311730172274186E+000         4.9734879684900726E+000        -1.4952131536563151E+000            0.000064           10.689013           10.147647            9.051061            8.389301            7.778801            6.986537            6.462283            6.298309            8.599333            9.402493            9.169559           10.396287            9.187943            8.655228            0.000000
  299         9.9000000000000004E+000         3.6705644965282958E-001         3.6316292056379154E+000         4.9720477349328194E+000        -1.4880743545048156E+000            0.000065           10.662036           10.124671            9.030326            8.370011            7.760650            6.969911            6.446644            6.283072            8.579887            9.380236            9.148984           10.372522            9.166915            8.635808            0.000000
  300         9.9000000000000004E+000         3.6842065348399861E-001         3.6318816207528446E+000         4.9712662209270837E+000        -1.4846367294564116E+000            0.000064           10.647935           10.113118            9.020054            8.360592            7.751849            6.961992            6.439366            6.275987            8.570366            9.368909            9.138819           10.360493            9.156475            8.626298            0.000000
  301         9.9000000000000004E+000         3.6846525119952539E-001         3.6318886141568592E+000         4.9712434832078927E+000        -1.4845329507736142E+000            0.000064           10.647581           10.112794            9.019760            8.360314            7.751590            6.961752            6.439131            6.275761            8.570087            9.368611            9.138526           10.360160            9.156177            8.626020            0.000000
  302         9.9000000000000004E+000         3.7366346893217922E-001         3.6329126259081006E+000         4.9673855662918083E+000        -1.4705100061711480E+000            0.000064           10.590673           10.065981            8.978099            8.322060            7.715809            6.929480            6.409237            6.246704            8.531429            9.322878            9.097280           10.311439            9.113844            8.587409            0.000000
  303         9.9000000000000004E+000         3.8014711754197117E-001         3.6343067411820433E+000         4.9620566839636586E+000        -1.4521079223127060E+000            0.000063           10.514694           10.004113            8.923265            8.271888            7.668902            6.887344            6.370212            6.208835            8.480689            9.262364            9.043014           10.246919            9.058099            8.536722            0.000000
  304         9.9000000000000004E+000         3.8024132203256739E-001         3.6343275513411597E+000         4.9619764697112059E+000        -1.4518362630738113E+000            0.000063           10.513603           10.003208            8.922461            8.271151            7.668214            6.886725            6.369628            6.208271            8.479944            9.261493            9.042217           10.245976            9.057282            8.535979            0.000000
  305         9.9000000000000004E+000         3.8978819842424750E-001         3.6363957336046764E+000         4.9540735391837956E+000        -1.4249110571111463E+000            0.000062           10.402388            9.912900            8.842534            8.198084            7.599805            6.825347            6.312362            6.152817            8.406024            9.173328            8.963099           10.151726            8.976025            8.462128            0.000000
  306         9.9000000000000004E+000         3.9036482349021651E-001         3.6365421945527729E+000         4.9535732673076893E+000        -1.4231760995656835E+000            0.000062           10.394959            9.906953            8.837319            8.193353            7.595397            6.821427            6.308726            6.149312            8.401232            9.167537            8.957939           10.145499            8.970716            8.457339            0.000000
  307         9.9000000000000004E+000         3.9850025679719819E-001         3.6385329749214428E+000         4.9464790448430431E+000        -1.3991566610233623E+000            0.000062           10.292697            9.825152            8.765507            8.128135            7.534478            6.767134            6.258193            6.100578            8.335164            9.087760            8.886882           10.059851            8.897637            8.391321            0.000000
  308         9.9000000000000004E+000         4.0622055320915534E-001         3.6407680165435514E+000         4.9393612119351689E+000        -1.3750861180064988E+000            0.000062           10.185213            9.740900            8.692464            8.062467            7.473487            6.713602            6.208602            6.053048            8.268517            9.005795            8.814653            9.971232            8.823188            8.324712            0.000000
  309         9.9000000000000004E+000         4.1225696595829164E-001         3.6427335947332771E+000         4.9335403732811942E+000        -1.3552277492269325E+000            0.000062           10.093947            9.670318            8.631755            8.008210            7.423250            6.669928            6.168249            6.014523            8.213378            8.937266            8.754625            9.896762            8.761256            8.269591            0.000000
  310         9.9000000000000004E+000         4.1662362948916198E-001         3.6442418716266727E+000         4.9292011573472028E+000        -1.3403883895346487E+000            0.000062           10.025057            9.617317            8.586333            7.967696            7.385783            6.637445            6.138263            5.985955            8.172180            8.885948            8.709692            9.840764            8.714905            8.228398            0.000000
  311         9.9000000000000004E+000         4.3667088818225008E-001         3.6502805344348315E+000         4.9101400567557736E+000        -1.2766644568242456E+000            0.000061            9.741702            9.395819            8.395086            7.795482            7.225790            6.496901            6.007087            5.860662            7.997224            8.673158            8.520000            9.607380            8.520029            8.053404            0.000000
  312         9.9000000000000004E+000         4.3690828227683831E-001         3.6503555776266587E+000         4.9099091715491339E+000        -1.2758905480050353E+000            0.000061            9.738231            9.393119            8.392765            7.793385            7.223851            6.495202            6.005512            5.859158            7.995099            8.670586            8.517694            9.604528            8.517665            8.051277            0.000000
  313         9.9000000000000004E+000         4.3946010474103253E-001         3.6511564140705572E+000         4.9074395183364752E+000        -1.2676070853354537E+000            0.000061            9.701620            9.364334            8.367973            7.770965            7.203135            6.477002            5.988523            5.842967            7.972371            8.643288            8.493047            9.574200            8.492461            8.028538            0.000000
  314         9.9000000000000004E+000         4.5186880489927839E-001         3.6552270111793406E+000         4.8952848127425908E+000        -1.2267530569475056E+000            0.000061            9.520908            9.221749            8.245778            7.660404            7.101245            6.387647            5.905283            5.763843            7.860155            8.509695            8.371205            9.423905            8.367719            7.916217            0.000000
  315         9.9000000000000004E+000         4.6741153907271743E-001         3.6615015367441197E+000         4.8791779451634820E+000        -1.1712502752427958E+000            0.000061            9.264645            9.022669            8.077593            7.509629            6.963772            6.268999            5.795427            5.660552            7.706701            8.327480            8.203345            9.212915            8.196359            7.762588            0.000000
  316         9.9000000000000004E+000         4.6758465655598097E-001         3.6615719490158978E+000         4.8789979509465065E+000        -1.1706302199306511E+000            0.000061            9.261827            9.020459            8.075731            7.507952            6.962245            6.267676            5.794190            5.659393            7.704997            8.325478            8.201478            9.210577            8.194457            7.760878            0.000000
  317         9.9000000000000004E+000         4.6974766812206786E-001         3.6624476726271076E+000         4.8767487285759143E+000        -1.1628988253884662E+000            0.000061            9.226467            8.992909            8.052564            7.487062            6.943195            6.251201            5.778857            5.645000            7.683768            8.300505            8.178234            9.181375            8.170780            7.739568            0.000000
  318         9.9000000000000004E+000         4.7645132333104179E-001         3.6651741884021027E+000         4.8697687573332802E+000        -1.1388786028974407E+000            0.000061            9.117002            8.907545            7.980763            7.422341            6.884163            6.200119            5.731255            5.600331            7.617926            8.223417            8.106207            9.090873            8.097487            7.673582            0.000000
  319         9.9000000000000004E+000         4.9146019638608596E-001         3.6714640220845158E+000         4.8539076917326138E+000        -1.0841280974190837E+000            0.000060            8.869428            8.713858            7.818193            7.275815            6.750504            6.084460            5.623254            5.499090            7.468729            8.049877            7.942900            8.885498            7.931633            7.524039            0.000000
  320         9.9000000000000004E+000         4.9373425658096620E-001         3.6723885900521447E+000         4.8515149123256052E+000        -1.0759625759766929E+000            0.000060            8.833225            8.685277            7.794164            7.254114            6.730669            6.067225            5.607092            5.483920            7.446628            8.024352            7.918732            8.855245            7.907121            7.501873            0.000000
  321         9.9000000000000004E+000         4.9851006338749415E-001         3.6743709624369703E+000         4.8464246491426461E+000        -1.0585766946568056E+000            0.000060            8.756235            8.624448            7.743090            7.208014            6.688584            6.030643            5.572812            5.451747            7.399658            7.970222            7.867338            8.790849            7.855011            7.454758            0.000000
  322         9.9000000000000004E+000         5.0042405439329818E-001         3.6753432279975375E+000         4.8446197985003980E+000        -1.0512585377678940E+000            0.000060            8.721644            8.597712            7.721135            7.188482            6.671011            6.015761            5.559108            5.439049            7.379695            7.946766            7.845215            8.762365            7.832551            7.434720            0.000000
  323         9.9000000000000004E+000         5.1726160336829996E-001         3.6837689566407295E+000         4.8285229293590328E+000        -9.8741794908899749E-001            0.000060            8.426784            8.367071            7.531740            7.019401            6.518970            5.886472            5.439322            5.327964            7.207167            7.744319            7.653997            8.517166            7.638746            7.261447            0.000000
  324         9.9000000000000004E+000         5.2265229396451096E-001         3.6866083669974068E+000         4.8234326392443325E+000        -9.6650812376907680E-001            0.000059            8.330859            8.291715            7.470270            6.964494            6.470053            5.844734            5.400611            5.292152            7.151163            7.679053            7.591742            8.437019            7.575802            7.205147            0.000000
  325         9.9000000000000004E+000         5.3291063185967291E-001         3.6919071868753606E+000         4.8135307804063068E+000        -9.2692017432424467E-001            0.000059            8.153249            8.150887            7.355128            6.861626            6.378092            5.765829            5.327185            5.224087            7.045972            7.557372            7.474975            8.287500            7.457924            7.099361            0.000000
  326         9.9000000000000004E+000         5.3947848372444984E-001         3.6953157684053495E+000         4.8071642624514199E+000        -9.0148315229425036E-001            0.000059            8.040923            8.061230            7.281783            6.796380            6.319442            5.715433            5.280310            5.180593            6.978858            7.479932            7.400499            8.192419            7.382837            7.031837            0.000000
  327         9.9000000000000004E+000         5.3983577757925882E-001         3.6955115700418104E+000         4.8068271922166561E+000        -9.0006714925882048E-001            0.000059            8.034640            8.056214            7.277694            6.792765            6.316192            5.712656            5.277736            5.178211            6.975124            7.475612            7.396345            8.187099            7.378649            7.028079            0.000000
  328         9.9000000000000004E+000         5.5948507543263604E-001         3.7062673914204116E+000         4.7889384452266439E+000        -8.2357560457031154E-001            0.000058            7.699930            7.787497            7.058977            6.600086            6.142404            5.564622            5.141203            5.051833            6.774773            7.244582            7.173707            7.902247            7.154565            6.826580            0.000000
  329         9.9000000000000004E+000         5.6042966026546837E-001         3.7067922363023147E+000         4.7881104635144096E+000        -8.1993453368527336E-001            0.000058            7.684222            7.774789            7.048662            6.590952            6.134236            5.557686            5.134831            5.045940            6.765296            7.233703            7.163184            7.888789            7.143991            6.817058            0.000000
  330         9.9000000000000004E+000         5.6078995214618332E-001         3.7070024931740413E+000         4.7878179074681233E+000        -8.1852872152242417E-001            0.000058            7.678061            7.769837            7.044671            6.587430            6.131100            5.555042            5.132417            5.043716            6.761639            7.229486            7.159108            7.883533            7.139898            6.813382            0.000000
  331         9.9000000000000004E+000         5.7712576385931980E-001         3.7162780184545592E+000         4.7735767201058446E+000        -7.5484264625908604E-001            0.000058            7.407689            7.549713            6.865968            6.428094            5.989639            5.434972            5.022341            4.941934            6.597847            7.041224            6.976542            7.650702            6.956707            6.648302            0.000000
  332         9.9000000000000004E+000         5.7961198765644040E-001         3.7177575142150907E+000         4.7715138851793171E+000        -7.4498335177024699E-001            0.000058            7.366200            7.515830            6.838504            6.403495            5.968005            5.416698            5.005667            4.926563            6.572886            7.012283            6.948448            7.614887            6.928542            6.622988            0.000000
  333         9.9000000000000004E+000         5.7982139298416435E-001         3.7178806373644946E+000         4.7713347308387588E+000        -7.4415348858090924E-001            0.000058            7.362749            7.512991            6.836193            6.401420            5.966180            5.415154            5.004254            4.925259            6.570787            7.009850            6.946085            7.611894            6.926172            6.620857            0.000000
