# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2491  7.46811E-05    -2.30     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   22
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V              Gaia_G               phase
  244         9.9000000000000004E+000         1.0000000000000012E-001         3.5569221231221211E+000         5.3689741799397561E+000        -2.7484971903808972E+000            0.000084           15.711842           14.237962           12.666401           11.728582           10.920087            9.869793            9.179115            8.966021           11.948869           13.470625           12.732290           14.706479           12.859847           11.994264            0.000000
  245         9.9000000000000004E+000         1.0714588269683455E-001         3.5629153437893173E+000         5.3465424869346974E+000        -2.6769263435586703E+000            0.000084           15.353908           13.981112           12.449626           11.533109           10.747805            9.715298            9.035081            8.825362           11.756786           13.218685           12.520273           14.424532           12.639332           11.803993            0.000000
  246         9.9000000000000004E+000         1.0722304387610306E-001         3.5629766698853835E+000         5.3462933917919147E+000        -2.6761601990388790E+000            0.000084           15.350173           13.978376           12.447313           11.531019           10.745951            9.713628            9.033516            8.823832           11.754726           13.216001           12.518004           14.421548           12.636972           11.801951            0.000000
  247         9.9000000000000004E+000         1.0816230918091652E-001         3.5636423284281684E+000         5.3431079732180082E+000        -2.6670042569882755E+000            0.000084           15.307117           13.946629           12.420242           11.506415           10.723876            9.693511            9.014537            8.805220           11.730426           13.184606           12.491433           14.386985           12.609450           11.777846            0.000000
  248         9.9000000000000004E+000         1.0951713507098083E-001         3.5648871626690242E+000         5.3390576374623313E+000        -2.6532031834066165E+000            0.000084           15.236722           13.895153           12.377225           11.467944           10.690163            9.663662            8.986860            8.778315           11.692501           13.134548           12.449282           14.330659           12.565557           11.740305            0.000000
  249         9.9000000000000004E+000         1.1870905969567282E-001         3.5721061139566075E+000         5.3091500547596455E+000        -2.5620478627703278E+000            0.000084           14.800329           13.570580           12.103066           11.220986           10.467956            9.464157            8.800266            8.595976           11.447360           12.814602           12.180574           13.977530           12.286198           11.497033            0.000000
  250         9.9000000000000004E+000         1.2165550540796811E-001         3.5741812745873327E+000         5.2990621728686280E+000        -2.5332826187388715E+000            0.000084           14.668087           13.471716           12.019208           11.145152           10.397870            9.400872            8.740961            8.537805           11.371550           12.715466           12.098629           13.870203           12.200876           11.421590            0.000000
  251         9.9000000000000004E+000         1.2174598840851075E-001         3.5742519624699258E+000         5.2987657922959288E+000        -2.5323848259494102E+000            0.000084           14.663691           13.468472           12.016505           11.142738           10.395652            9.398900            8.739136            8.536018           11.369133           12.712181           12.095998           13.866662           12.198119           11.419186            0.000000
  252         9.9000000000000004E+000         1.3023327656124448E-001         3.5812678119975230E+000         5.2716782166563219E+000        -2.4473435675824815E+000            0.000084           14.254907           13.163236           11.762301           10.915402           10.186489            9.213760            8.568564            8.369553           11.141218           12.406858           11.848039           13.534657           11.938795           11.192307            0.000000
  253         9.9000000000000004E+000         1.3031029117819171E-001         3.5813290505385433E+000         5.2714267138962594E+000        -2.4465758830872191E+000            0.000084           14.251157           13.160426           11.759981           10.913333           10.184587            9.212070            8.567005            8.368031           11.139137           12.403999           11.845778           13.531600           11.936421           11.190234            0.000000
