# MIST version number  = 1.0     
# MESA revision number =     7503
# photometric system   = UBV(RI)c, 2MASS, Kepler, Hipparcos, Gaia (Vega)                 
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2492  1.18344E-04    -2.10     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     8
# CCM89 extinction: Av =  0.000
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   464   22
#   1                               2                               3                               4                               5                               6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22
# EEP          log10_isochrone_age_yr                    initial_mass                        log_Teff                           log_g                           log_L              Z_surf           Bessell_U           Bessell_B           Bessell_V           Bessell_R           Bessell_I             2MASS_J             2MASS_H            2MASS_Ks           Kepler_Kp          Kepler_D51        Hipparcos_Hp             Tycho_B             Tycho_V              Gaia_G               phase
  255         9.9000000000000004E+000         1.3447210473449861E-001         3.5773709673887364E+000         5.2501270897818282E+000        -2.4264514963482893E+000            0.000123           14.378453           13.224344           11.777072           10.901404           10.154022            9.162510            8.506691            8.304081           11.128593           12.487770           11.855780           13.613518           11.961036           11.178526            0.000000
  256         9.9000000000000004E+000         1.4424421938183715E-001         3.5863310581582475E+000         5.2203231963396535E+000        -2.3263921886517545E+000            0.000123           13.864116           12.829180           11.452894           10.612073            9.890711            8.936531            8.305028            8.108071           10.839194           12.098850           11.538776           13.183199           11.629387           10.890707            0.000000
  257         9.9000000000000004E+000         1.4432113581741204E-001         3.5863992479456961E+000         5.2200822245526926E+000        -2.3256075768092566E+000            0.000123           13.860141           12.826127           11.450367           10.609808            9.888629            8.934741            8.303429            8.106518           10.836924           12.095871           11.536299           13.179909           11.626800           10.888449            0.000000
  258         9.9000000000000004E+000         1.4685756585177684E-001         3.5880465557610361E+000         5.2119220718880515E+000        -2.3023227763896785E+000            0.000123           13.751312           12.740852           11.378319           10.545252            9.827736            8.881252            8.254058            8.058209           10.771565           12.011595           11.465542           13.088634           11.553223           10.823302            0.000000
  259         9.9000000000000004E+000         1.6268433653940784E-001         3.5945504267979489E+000         5.1802843964628318E+000        -2.2015105054349182E+000            0.000123           13.315744           12.384306           11.073066           10.264124            9.565095            8.644934            8.035515            7.844235           10.490455           11.659832           11.165591           12.710709           11.241219           10.543251            0.000000
  260         9.9000000000000004E+000         1.6284346739594621E-001         3.5945932399069385E+000         5.1800103089083853E+000        -2.2006675376538265E+000            0.000123           13.312516           12.381552           11.070636           10.261828            9.562922            8.642928            8.033629            7.842381           10.488152           11.657141           11.163157           12.707824           11.238756           10.540954            0.000000
  261         9.9000000000000004E+000         1.7635047336719259E-001         3.5982564433905861E+000         5.1559926619492229E+000        -2.1282464982342200E+000            0.000123           13.033615           12.145679           10.860814           10.065570            9.377386            8.470866            7.870773            7.682338           10.291064           11.422190           10.954873           12.460019           11.026505           10.344381            0.000000
  262         9.9000000000000004E+000         1.7658416972702484E-001         3.5983177727205726E+000         5.1555792743195772E+000        -2.1270038455128804E+000            0.000123           13.028890           12.141679           10.857219           10.062222            9.374221            8.467915            7.867966            7.679585           10.287700           11.418175           10.951323           12.455846           11.022880           10.341024            0.000000
  263         9.9000000000000004E+000         1.8720436773344165E-001         3.6011548973333669E+000         5.1368083199054775E+000        -2.0703472368601989E+000            0.000123           12.816244           11.960032           10.693516            9.909702            9.230355            8.333475            7.740233            7.554162           10.134433           11.237267           10.789621           12.266856           10.857001           10.188134            0.000000
  264         9.9000000000000004E+000         2.0276810088404551E-001         3.6041983615227879E+000         5.1114768443489167E+000        -1.9972946831004270E+000            0.000123           12.559914           11.736014           10.488521            9.716818            9.046882            8.159156            7.572241            7.388647            9.940577           11.013726           10.586824           12.035449           10.649267            9.994640            0.000000
  265         9.9000000000000004E+000         2.0778846693297601E-001         3.6049618184286438E+000         5.1044028019455485E+000        -1.9767501170239856E+000            0.000123           12.490493           11.674490           10.431737            9.663100            8.995387            8.109965            7.524497            7.341550            9.886583           10.952225           10.530602           11.972160           10.591790            9.940731            0.000000
  266         9.9000000000000004E+000         2.1096823485895264E-001         3.6056643215286646E+000         5.0991289621491438E+000        -1.9613987759068801E+000            0.000123           12.436120           11.626925           10.388441            9.622569            8.956845            8.073583            7.489439            7.307099            9.845805           10.904821           10.487806           11.923084           10.547865            9.900031            0.000000
  267         9.9000000000000004E+000         2.2337207602956960E-001         3.6069439748043308E+000         5.0831450454391423E+000        -1.9162553900014112E+000            0.000123           12.292657           11.497147           10.266713            9.506145            8.843946            7.964528            7.382647            7.201394            9.728844           10.774671           10.367062           11.790333           10.424947            9.783195            0.000000
  268         9.9000000000000004E+000         2.3652164853770399E-001         3.6082961545010770E+000         5.0664257893859297E+000        -1.8686411521069763E+000            0.000123           12.141931           11.360535           10.138501            9.383532            8.724889            7.849581            7.270012            7.089921            9.605643           10.637577           10.239889           11.650722           10.295479            9.660115            0.000000
  269         9.9000000000000004E+000         2.3962772711369121E-001         3.6086214047975926E+000         5.0624316088635020E+000        -1.8573258469644887E+000            0.000123           12.106133           11.328066           10.108033            9.354407            8.696596            7.822286            7.243267            7.063454            9.576375           10.604999           10.209671           11.617554           10.264709            9.630877            0.000000
  270         9.9000000000000004E+000         2.4429878977495204E-001         3.6091066030160723E+000         5.0565128125378269E+000        -1.8404129078464544E+000            0.000123           12.052713           11.279577           10.062520            9.310895            8.654308            7.781491            7.203287            7.023890            9.532647           10.556342           10.164528           11.568039           10.218746            9.587193            0.000000
  271         9.9000000000000004E+000         2.5877987713375322E-001         3.6105000263949707E+000         5.0417219234386597E+000        -1.7956980168515977E+000            0.000123           11.909857           11.150280            9.941602            9.195637            8.542445            7.674002            7.098125            6.919935            9.416773           10.426693           10.044654           11.435958           10.096551            9.471445            0.000000
  272         9.9000000000000004E+000         2.6242924565877396E-001         3.6108510155143132E+000         5.0378428129878845E+000        -1.7840323137181013E+000            0.000123           11.872890           11.116741            9.910166            9.165632            8.513272            7.645935            7.070634            6.892750            9.386608           10.393034           10.013482           11.401726           10.064793            9.441311            0.000000
  273         9.9000000000000004E+000         2.6841681358732711E-001         3.6114125202385661E+000         5.0324640413649249E+000        -1.7669255269692938E+000            0.000123           11.817855           11.067051            9.863797            9.121526            8.470469            7.604927            7.030549            6.853159            9.342249           10.343170            9.967530           11.350963           10.017912            9.397001            0.000000
  274         9.9000000000000004E+000         2.7761966941520733E-001         3.6122704322069450E+000         5.0241081082913146E+000        -1.7405642846880889E+000            0.000123           11.733322           10.990642            9.792438            9.053620            8.404516            7.541730            6.968748            6.792113            9.273952           10.266498            9.896805           11.272942            9.945772            9.328779            0.000000
  275         9.9000000000000004E+000         2.8019106414080241E-001         3.6124998004337758E+000         5.0218171317880254E+000        -1.7332837780747972E+000            0.000123           11.710148           10.969646            9.772788            9.034897            8.386306            7.524259            6.951648            6.775214            9.255123           10.245421            9.877326           11.251517            9.925914            9.309969            0.000000
  276         9.9000000000000004E+000         2.9538534469645295E-001         3.6139293355893098E+000         5.0084906527820818E+000        -1.6901773166227714E+000            0.000123           11.571778           10.844639            9.656086            8.923923            8.278451            7.421063            6.850750            6.675578            9.143485           10.119951            9.761672           11.123916            9.807920            9.198451            0.000000
  277         9.9000000000000004E+000         2.9889299954463017E-001         3.6142429233729660E+000         5.0054984273188223E+000        -1.6803765140081697E+000            0.000123           11.540569           10.816381            9.629641            8.898737            8.253934            7.397573            6.827760            6.652864            9.118151           10.091570            9.735457           11.095092            9.781191            9.173142            0.000000
  278         9.9000000000000004E+000         2.9938214374886962E-001         3.6142871649692156E+000         5.0050813610157547E+000        -1.6790163080523304E+000            0.000123           11.536228           10.812452            9.625967            8.895241            8.250531            7.394315            6.824571            6.649715            9.114634           10.087625            9.731816           11.091085            9.777478            9.169629            0.000000
  279         9.9000000000000004E+000         3.0747636070918882E-001         3.6150935433985851E+000         4.9991559208980991E+000        -1.6583404808642046E+000            0.000123           11.467834           10.751287            9.569373            8.841808            8.198767            7.345242            6.776895            6.602650            9.060832           10.026239            9.675796           11.028547            9.720168            9.115897            0.000000
  280         9.9000000000000004E+000         3.1091772617646585E-001         3.6154292906689238E+000         4.9966622412636825E+000        -1.6495525357693879E+000            0.000123           11.439165           10.725499            9.545458            8.819188            8.176794            7.324404            6.756631            6.582626            9.038060           10.000348            9.652118           11.002257            9.695958            9.093152            0.000000
  281         9.9000000000000004E+000         3.1124220392963159E-001         3.6154648482634659E+000         4.9964402665409438E+000        -1.6487403601513000E+000            0.000123           11.436400           10.723061            9.543221            8.817089            8.174763            7.322495            6.754782            6.580802            9.035945            9.997881            9.649906           10.999766            9.693690            9.091040            0.000000
  282         9.9000000000000004E+000         3.1954285725457515E-001         3.6163509687348565E+000         4.9908455311887110E+000        -1.6281545105068171E+000            0.000123           11.367362           10.661543            9.486604            8.763862            8.123243            7.273990            6.707801            6.534464            8.982323            9.936157            9.593903           10.937059            9.636301            9.037488            0.000000
  283         9.9000000000000004E+000         3.1960894571248127E-001         3.6163582109531980E+000         4.9908018221989954E+000        -1.6279915773765039E+000            0.000123           11.366779           10.661046            9.486153            8.763441            8.122836            7.273608            6.707433            6.534100            8.981898            9.935640            9.593457           10.936549            9.635843            9.037065            0.000000
  284         9.9000000000000004E+000         3.2684624079454516E-001         3.6172312330407852E+000         4.9861913872608827E+000        -1.6101851110647778E+000            0.000123           11.304974           10.606639            9.436542            8.717151            8.078225            7.231985            6.667323            6.494720            8.935222            9.881055            9.544440           10.880968            9.585193            8.990457            0.000000
  285         9.9000000000000004E+000         3.2709933053265816E-001         3.6172616835484837E+000         4.9860453403777720E+000        -1.6095790398828365E+000            0.000123           11.302882           10.604783            9.434848            8.715570            8.076705            7.230569            6.665959            6.493384            8.933629            9.879211            9.542766           10.879075            9.583463            8.988866            0.000000
  286         9.9000000000000004E+000         3.3520960700393015E-001         3.6182522923166869E+000         4.9813508813983072E+000        -1.5903051305899103E+000            0.000123           11.235058           10.545391            9.380869            8.665350            8.028384            7.185651            6.622671            6.451083            8.882967            9.819625            9.489452           10.818341            9.528306            8.938280            0.000000
  287         9.9000000000000004E+000         3.3523831145420446E-001         3.6182560793397704E+000         4.9813348621395663E+000        -1.5902369611790350E+000            0.000123           11.234838           10.545182            9.380674            8.665168            8.028211            7.185491            6.622516            6.450933            8.882784            9.819431            9.489260           10.818130            9.528109            8.938098            0.000000
  288         9.9000000000000004E+000         3.3751801552601240E-001         3.6185553822829202E+000         4.9799344651097801E+000        -1.5846926126920384E+000            0.000123           11.215019           10.527936            9.364986            8.650691            8.014306            7.172615            6.610123            6.438848            8.868173            9.802116            9.473847           10.800474            9.512143            8.923510            0.000000
  289         9.9000000000000004E+000         3.3766705974568345E-001         3.6185749462755439E+000         4.9798600327895226E+000        -1.5843484792072655E+000            0.000123           11.213773           10.526855            9.364004            8.649790            8.013443            7.171819            6.609359            6.438104            8.867263            9.801033            9.472885           10.799367            9.511146            8.922601            0.000000
  290         9.9000000000000004E+000         3.3968395175864186E-001         3.6188404539415031E+000         4.9788101548740862E+000        -1.5796439176631285E+000            0.000123           11.196790           10.512101            9.350588            8.637469            8.001634            7.160925            6.598896            6.427915            8.854826            9.786262            9.459740           10.784255            9.497519            8.910184            0.000000
  291         9.9000000000000004E+000         3.4468445080263832E-001         3.6195262416420313E+000         4.9760590437263286E+000        -1.5677976423735465E+000            0.000123           11.153604           10.474780            9.316703            8.606409            7.971900            7.133547            6.572633            6.402358            8.823462            9.748823            9.426546           10.745969            9.463085            8.878871            0.000000
  292         9.9000000000000004E+000         3.4473721377938871E-001         3.6195336269788512E+000         4.9760325653440809E+000        -1.5676758981801004E+000            0.000123           11.153152           10.474393            9.316351            8.606089            7.971593            7.133265            6.572364            6.402096            8.823137            9.748434            9.426202           10.745571            9.462729            8.878548            0.000000
  293         9.9000000000000004E+000         3.4921201696907167E-001         3.6201765234970571E+000         4.9737081978545623E+000        -1.5571530901007868E+000            0.000123           11.114101           10.441005            9.286037            8.578410            7.945164            7.109046            6.549199            6.379547            8.795174            9.714801            9.396524           10.711127            9.431902            8.850631            0.000000
  294         9.9000000000000004E+000         3.5107183994398666E-001         3.6204240069496052E+000         4.9727904698427645E+000        -1.5529683919520358E+000            0.000123           11.098737           10.427819            9.274035            8.567417            7.934654            7.099385            6.539943            6.370521            8.784071            9.701529            9.384763           10.697536            9.419703            8.839546            0.000000
  295         9.9000000000000004E+000         3.5168207931850692E-001         3.6205121587027533E+000         4.9724829956429675E+000        -1.5515409034760661E+000            0.000123           11.093445           10.423285            9.269917            8.563656            7.931065            7.096099            6.536799            6.367460            8.780271            9.696980            9.380729           10.692859            9.415518            8.835753            0.000000
  296         9.9000000000000004E+000         3.5557445602809801E-001         3.6211252235775522E+000         4.9703048039639697E+000        -1.5421444954190990E+000            0.000123           11.057469           10.392956            9.242571            8.538853            7.907453            7.074594            6.516340            6.347555            8.755188            9.666273            9.354008           10.661506            9.387666            8.810715            0.000000
  297         9.9000000000000004E+000         3.5748080073612148E-001         3.6214404530450155E+000         4.9694625189116435E+000        -1.5377094363066239E+000            0.000122           11.039829           10.378308            9.229470            8.527078            7.896292            7.064524            6.506838            6.338328            8.743269            9.651371            9.341247           10.646325            9.374333            8.798818            0.000000
  298         9.9000000000000004E+000         3.5832550760689852E-001         3.6215597841277298E+000         4.9691910207766643E+000        -1.5359544420105997E+000            0.000123           11.033113           10.372611            9.224337            8.522422            7.891871            7.060514            6.503028            6.334630            8.738561            9.645666            9.336223           10.640435            9.369144            8.794118            0.000000
  299         9.9000000000000004E+000         3.5916932864794582E-001         3.6216787740325893E+000         4.9688169029550178E+000        -1.5340992075562192E+000            0.000122           11.026072           10.366650            9.218948            8.517523            7.887206            7.056258            6.498976            6.330687            8.733607            9.639652            9.330904           10.634277            9.363697            8.789173            0.000000
  300         9.9000000000000004E+000         3.6440985113636393E-001         3.6226578996562950E+000         4.9657749632929837E+000        -1.5208123283418655E+000            0.000122           10.972713           10.322434            9.179653            8.482137            7.853746            7.026167            6.470631            6.303213            8.697768            9.594856            9.292030           10.588417            9.323730            8.753401            0.000000
  301         9.9000000000000004E+000         3.6445975786570195E-001         3.6226678246171931E+000         4.9657406067825960E+000        -1.5206788883598987E+000            0.000121           10.972163           10.321986            9.179258            8.481782            7.853410            7.025865            6.470348            6.302938            8.697409            9.594395            9.291638           10.587953            9.323325            8.753041            0.000000
  302         9.9000000000000004E+000         3.7218994345397333E-001         3.6243383229467026E+000         4.9596943792733796E+000        -1.4988220823340883E+000            0.000120           10.883258           10.248582            9.114442            8.423306            7.797915            6.976466            6.423927            6.258024            8.637897            9.520333            9.227346           10.511751            9.257146            8.693535            0.000000
  303         9.9000000000000004E+000         3.8157792368169074E-001         3.6265675006029801E+000         4.9521323831733222E+000        -1.4715200739813048E+000            0.000119           10.769547           10.155228            9.032450            8.349227            7.728773            6.915020            6.366451            6.202595            8.562744            9.426875            9.146615           10.414683            9.173392            8.618597            0.000000
  304         9.9000000000000004E+000         3.8171352980221257E-001         3.6266016635341067E+000         4.9520173649587163E+000        -1.4711149478327012E+000            0.000119           10.767818           10.153824            9.031220            8.348125            7.727744            6.914114            6.365606            6.201780            8.561626            9.425466            9.145406           10.413220            9.172136            8.617481            0.000000
  305         9.9000000000000004E+000         3.8574304786238589E-001         3.6275374547056769E+000         4.9486753725726063E+000        -1.4594892370087706E+000            0.000119           10.719763           10.114197            8.996339            8.316582            7.698295            6.887830            6.340958            6.178014            8.529687            9.386090            9.111018           10.372039            9.136536            8.585602            0.000000
  306         9.9000000000000004E+000         3.8783616495136969E-001         3.6280744597904078E+000         4.9468575927172136E+000        -1.4531626823825883E+000            0.000119           10.693018           10.092292            8.977157            8.299304            7.682247            6.873567            6.327663            6.165226            8.512184            9.364384            9.092112           10.349240            9.116943            8.568133            0.000000
  307         9.9000000000000004E+000         3.9820659217892873E-001         3.6308877367597940E+000         4.9376315390862988E+000        -1.4212125497852137E+000            0.000118           10.555452            9.980377            8.879443            8.211706            7.601003            6.801564            6.260868            6.101106            8.423226            9.253773            8.995800           10.232617            9.017124            8.479347            0.000000
  308         9.9000000000000004E+000         4.0464638685748883E-001         3.6328870941848996E+000         4.9315842183404968E+000        -1.4004427471644587E+000            0.000118           10.462112            9.905661            8.814738            8.154173            7.547958            6.755195            6.218163            6.060318            8.364710            9.180042            8.932062           10.154536            8.950952            8.420942            0.000000
  309         9.9000000000000004E+000         4.1900060742714362E-001         3.6377809874062361E+000         4.9175597878132180E+000        -1.3521584905982509E+000            0.000118           10.239057            9.729363            8.662731            8.019363            7.424214            6.647897            6.119872            5.966761            8.227732            9.006451            8.782297            9.969919            8.795448            8.284150            0.000000
  310         9.9000000000000004E+000         4.3563519410928236E-001         3.6435649852940664E+000         4.9009858149835646E+000        -1.2954315830032268E+000            0.000117            9.976233            9.522926            8.484732            7.861039            7.279121            6.522277            6.004373            5.856956            8.066907            8.804357            8.606620            9.753508            8.613482            8.123558            0.000000
  311         9.9000000000000004E+000         4.4087572082192605E-001         3.6451543494864498E+000         4.8959915341919409E+000        -1.2787188320588962E+000            0.000117            9.901578            9.463730            8.433316            7.814888            7.236635            6.484972            5.969765            5.823946            8.020095            8.746709            8.555760            9.691556            8.561007            8.076781            0.000000
  312         9.9000000000000004E+000         4.4116346374002724E-001         3.6452527118119251E+000         4.8957050675094411E+000        -1.2777445601701103E+000            0.000117            9.897120            9.460221            8.430288            7.812184            7.234159            6.482814            5.967772            5.822053            8.017350            8.743304            8.552766            9.687878            8.557914            8.074039            0.000000
  313         9.9000000000000004E+000         4.4463165601289839E-001         3.6464332392883070E+000         4.8922653478824403E+000        -1.2660348421573338E+000            0.000117            9.843575            9.418128            8.393967            7.779729            7.204426            6.456893            5.943859            5.799324            7.984400            8.702477            8.516829            9.643729            8.520815            8.041109            0.000000
  314         9.9000000000000004E+000         4.4785008055607206E-001         3.6474917775636508E+000         4.8891091994253602E+000        -1.2554213859325283E+000            0.000117            9.795474            9.380202            8.361208            7.750405            7.177547            6.433388            5.922111            5.778646            7.954630            8.665795            8.484395            9.603966            8.487366            8.011354            0.000000
  315         9.9000000000000004E+000         4.7220791208338314E-001         3.6576891904532385E+000         4.8637517119258105E+000        -1.1666841925801679E+000            0.000116            9.374265            9.053554            8.084210            7.504823            6.955395            6.242158            5.746966            5.613881            7.704529            8.356343            8.209477            9.259502            8.204187            7.761191            0.000000
  316         9.9000000000000004E+000         4.7238276586946215E-001         3.6577642160816191E+000         4.8635678800838011E+000        -1.1660402582777178E+000            0.000116            9.371237            9.051204            8.082228            7.503054            6.953798            6.240782            5.745698            5.612692            7.702731            8.354156            8.207501            9.257021            8.202162            7.759390            0.000000
  317         9.9000000000000004E+000         4.7305497595231799E-001         3.6580405280859996E+000         4.8628668461410829E+000        -1.1636188672200396E+000            0.000116            9.359953            9.042425            8.074805            7.496421            6.947788            6.235586            5.740904            5.608187            7.695985            8.345979            8.200103            9.247756            8.194553            7.752629            0.000000
  318         9.9000000000000004E+000         4.7779957563584091E-001         3.6600825653081550E+000         4.8578970648580011E+000        -1.1461394030434089E+000            0.000115            9.277748            8.978750            8.021142            7.448564            6.904450            6.198274            5.706563            5.575973            7.647251            8.286897            8.146433            9.180462            8.139447            7.703784            0.000000
  319         9.9000000000000004E+000         4.9802228566370155E-001         3.6689639519134154E+000         4.8363515522739364E+000        -1.0705784400039189E+000            0.000114            8.926041            8.706111            7.791209            7.243327            6.718091            6.038042            5.558768            5.437425            7.437895            8.037086            7.916642            8.891996            7.904676            7.494143            0.000000
  320         9.9000000000000004E+000         4.9886502928949950E-001         3.6693423600015231E+000         4.8355060817557129E+000        -1.0674737344483398E+000            0.000114            8.911533            8.694891            7.781809            7.234936            6.710472            6.031537            5.552788            5.431832            7.429341            8.026914            7.907220            8.880104            7.895071            7.485550            0.000000
  321         9.9000000000000004E+000         5.0022714780544808E-001         3.6699279085382055E+000         4.8340811955721872E+000        -1.0624759263849961E+000            0.000114            8.888628            8.677060            7.766796            7.221481            6.698206            6.020992            5.543047            5.422692            7.415620            8.010715            7.892170            8.861233            7.879740            7.471783            0.000000
  322         9.9000000000000004E+000         5.0616541199847054E-001         3.6731099737118722E+000         4.8286943447712511E+000        -1.0394355924646741E+000            0.000114            8.775367            8.590845            7.695821            7.158851            6.641908            5.974109            5.500637            5.383484            7.351543            7.933507            7.820934            8.769412            7.807062            7.407570            0.000000
  323         9.9000000000000004E+000         5.1994464780380545E-001         3.6803623227410709E+000         4.8158574313998743E+000        -9.8615800699814593E-001            0.000113            8.519935            8.394600            7.534228            7.015616            6.512831            5.866183            5.402937            5.292834            7.205090            7.758597            7.658377            8.560566            7.641646            7.260589            0.000000
  324         9.9000000000000004E+000         5.3084926692511059E-001         3.6863595795526463E+000         4.8058200257655921E+000        -9.4310585493875920E-001            0.000112            8.315560            8.237223            7.405459            6.900899            6.410343            5.780306            5.325524            5.221032            7.088061            7.620470            7.528325            8.392801            7.509829            7.142996            0.000000
  325         9.9000000000000004E+000         5.3356443829497202E-001         3.6877675415450324E+000         4.8032050630664402E+000        -9.3261170191157128E-001            0.000112            8.267273            8.199618            7.374544            6.873216            6.385530            5.759278            5.306437            5.203252            7.059817            7.587350            7.497054            8.352792            7.478208            7.114606            0.000000
  326         9.9000000000000004E+000         5.3970451357976246E-001         3.6910876217314308E+000         4.7974064750859773E+000        -9.0845069979195314E-001            0.000112            8.155680            8.112864            7.303545            6.809834            6.328789            5.711345            5.263103            5.162950            6.994988            7.511382            7.425142            8.260372            7.405566            7.049411            0.000000
  327         9.9000000000000004E+000         5.4069781091378877E-001         3.6916438510879170E+000         4.7964849851660292E+000        -9.0448215841585244E-001            0.000112            8.137336            8.098591            7.291901            6.799474            6.319548            5.703533            5.256056            5.156407            6.984364            7.498940            7.413337            8.245163            7.393648            7.038723            0.000000
  328         9.9000000000000004E+000         5.6054025352552483E-001         3.7029738728787112E+000         4.7793311217672230E+000        -8.2634493832422085E-001            0.000111            7.779397            7.818457            7.064719            6.599642            6.139800            5.552617            5.120341            5.030735            6.777020            7.257084            7.182443            7.946568            7.160972            6.830050            0.000000
  329         9.9000000000000004E+000         5.6088891746242608E-001         3.7031718499854454E+000         4.7790355717114048E+000        -8.2499403636300273E-001            0.000111            7.773309            7.813660            7.060849            6.596236            6.136733            5.550045            5.118031            5.028594            6.773469            7.252970            7.178498            7.941453            7.157008            6.826481            0.000000
  330         9.9000000000000004E+000         5.6195196523131374E-001         3.7038018593409014E+000         4.7781928246157319E+000        -8.2082803740611121E-001            0.000111            7.754376            7.798753            7.048866            6.585721            6.127305            5.542189            5.110995            5.022101            6.762501            7.240225            7.166277            7.925548            7.144724            6.815457            0.000000
  331         9.9000000000000004E+000         5.7392235178886930E-001         3.7108352827810651E+000         4.7682993419631270E+000        -7.7375643608858335E-001            0.000110            7.545069            7.632436            6.914991            6.467266            6.021551            5.453633            5.031417            4.948508            6.639630            7.098287            7.029560            7.748353            7.007525            6.691901            0.000000
  332         9.9000000000000004E+000         5.8204756545213043E-001         3.7157279041493307E+000         4.7617063395086818E+000        -7.4145390872549999E-001            0.000109            7.404245            7.519514            6.824243            6.386342            5.949933            5.393690            4.977592            4.898780            6.556646            7.002284            6.936702            7.628251            6.914508            6.608104            0.000000
  333         9.9000000000000004E+000         5.8253819936138740E-001         3.7160233864450558E+000         4.7613007740120707E+000        -7.3949571658210089E-001            0.000109            7.395805            7.512719            6.818775            6.381448            5.945611            5.390066            4.974337            4.895770            6.551663            6.996505            6.931105            7.621033            6.908905            6.603055            0.000000
